TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SEASON
1610612741,Chicago Bulls,12,5,7,0.417,591.0,99.4,101.9,106.8,109.1,-7.4,-7.2,0.557,1.37,15.7,0.325,0.709,0.511,0.158,0.472,0.511,90.1,87.96,73.3,1082,0.45,5,7,13,9,5,11,11,14,8,7,7,2,9,3,10,12,11,14,12,2012-13
1610612743,Denver Nuggets,6,2,4,0.333,288.0,102.4,104.7,107.7,109.4,-5.2,-4.6,0.57,1.46,15.8,0.308,0.681,0.478,0.147,0.479,0.526,100.0,98.17,81.81,590,0.448,10,10,1,10,11,6,12,9,6,6,6,5,12,14,8,7,8,1,13,2012-13
1610612744,Golden State Warriors,12,6,6,0.5,591.0,103.7,104.7,103.4,104.9,0.3,-0.2,0.556,1.31,16.2,0.314,0.715,0.52,0.168,0.513,0.546,96.5,95.43,79.53,1177,0.506,5,5,9,5,5,7,10,8,9,10,3,3,7,2,12,2,4,3,6,2012-13
1610612745,Houston Rockets,6,2,4,0.333,288.0,101.9,105.1,109.2,110.4,-7.4,-5.4,0.524,1.14,14.1,0.291,0.73,0.504,0.166,0.496,0.537,97.5,95.5,79.58,571,0.446,10,10,1,10,11,5,14,10,13,13,15,7,4,5,11,5,5,2,14,2012-13
1610612754,Indiana Pacers,19,11,8,0.579,917.0,101.3,103.1,101.6,102.9,-0.3,0.2,0.542,1.06,14.4,0.35,0.733,0.545,0.184,0.475,0.528,89.9,88.57,73.81,1692,0.518,3,3,16,3,3,10,6,7,10,15,14,1,2,1,15,9,7,11,3,2012-13
1610612746,Los Angeles Clippers,6,2,4,0.333,288.0,104.9,107.8,109.7,113.6,-4.8,-5.8,0.512,1.35,15.3,0.287,0.667,0.482,0.152,0.506,0.552,90.8,88.0,73.33,527,0.459,10,10,1,10,11,2,16,12,15,8,10,9,15,12,9,4,2,13,10,2012-13
1610612747,Los Angeles Lakers,4,0,4,0.0,192.0,90.6,92.9,111.0,112.7,-20.4,-19.8,0.536,1.12,15.3,0.249,0.728,0.48,0.18,0.474,0.495,93.9,92.0,76.67,367,0.378,15,15,1,15,15,15,15,16,12,14,11,14,5,13,14,10,16,6,16,2012-13
1610612763,Memphis Grizzlies,15,8,7,0.533,735.0,101.4,104.6,101.4,103.9,0.1,0.7,0.568,1.8,15.4,0.312,0.733,0.51,0.119,0.447,0.502,91.2,88.69,73.9,1358,0.504,4,4,13,4,4,9,8,6,7,1,9,4,3,4,1,16,13,10,7,2012-13
1610612748,Miami Heat,23,16,7,0.696,1114.0,107.7,109.0,99.8,102.2,7.9,6.8,0.574,1.57,16.9,0.289,0.672,0.487,0.147,0.518,0.559,89.8,88.16,73.46,2050,0.552,1,1,13,2,1,1,5,2,5,5,2,8,14,10,7,1,1,12,2,2012-13
1610612749,Milwaukee Bucks,4,0,4,0.0,192.0,91.5,93.9,108.6,110.2,-17.1,-16.3,0.594,1.22,16.1,0.274,0.665,0.455,0.179,0.472,0.498,92.6,90.75,75.62,363,0.395,15,15,1,15,15,14,13,15,1,12,4,12,16,15,13,11,15,7,15,2012-13
1610612752,New York Knicks,12,6,6,0.5,581.0,98.6,100.7,95.6,97.5,3.0,3.1,0.454,1.3,13.0,0.28,0.714,0.484,0.132,0.46,0.498,89.1,87.28,72.74,1056,0.488,5,5,9,5,7,12,1,3,16,11,16,10,8,11,4,15,14,16,8,2012-13
1610612760,Oklahoma City Thunder,11,5,6,0.455,533.0,102.5,104.6,100.2,103.8,2.3,0.8,0.52,1.33,14.5,0.27,0.719,0.499,0.145,0.479,0.534,95.6,92.94,77.45,1035,0.511,8,7,9,7,8,8,7,5,14,9,13,13,6,7,6,6,6,4,4,2012-13
1610612759,San Antonio Spurs,21,15,6,0.714,1038.0,105.9,107.6,98.8,99.7,7.0,7.9,0.574,1.7,17.2,0.277,0.708,0.502,0.138,0.511,0.547,91.9,90.73,75.61,1958,0.552,2,2,9,1,2,3,3,1,4,3,1,11,10,6,5,3,3,8,1,2012-13
1610612737,Atlanta Hawks,7,3,4,0.429,336.0,98.2,101.4,101.6,101.2,-3.3,0.2,0.557,1.24,14.1,0.25,0.726,0.476,0.149,0.456,0.515,93.0,91.71,76.43,638,0.451,9,9,1,8,10,13,2,5,9,15,14,15,7,14,10,15,13,8,15,2013-14
1610612751,Brooklyn Nets,12,5,7,0.417,576.0,108.2,108.5,109.1,109.7,-0.9,-1.2,0.528,1.5,15.5,0.279,0.737,0.502,0.139,0.514,0.555,88.5,88.13,73.44,1056,0.487,6,7,11,13,6,6,10,7,11,8,10,11,4,9,5,5,4,14,7,2013-14
1610612766,Charlotte Bobcats,4,0,4,0.0,192.0,99.6,101.1,109.8,112.4,-10.1,-11.3,0.585,1.32,16.2,0.254,0.797,0.521,0.165,0.5,0.537,92.5,90.75,75.62,364,0.438,16,16,1,16,16,14,13,16,5,12,6,13,1,4,14,7,9,10,16,2013-14
1610612741,Chicago Bulls,5,1,4,0.2,245.0,100.4,102.3,104.8,106.5,-4.4,-4.3,0.608,1.53,16.4,0.308,0.694,0.503,0.15,0.463,0.508,88.1,86.6,72.16,440,0.459,15,15,1,15,15,12,6,12,2,5,4,4,11,8,11,14,14,16,14,2013-14
1610612742,Dallas Mavericks,7,3,4,0.429,336.0,106.8,108.3,110.2,110.4,-3.4,-2.1,0.489,1.68,15.1,0.295,0.735,0.493,0.122,0.5,0.532,94.2,93.43,77.86,654,0.47,9,9,1,8,10,7,11,10,14,4,11,8,5,11,2,7,11,6,11,2013-14
1610612744,Golden State Warriors,7,3,4,0.429,336.0,106.9,109.7,111.7,114.3,-4.8,-4.6,0.638,1.41,17.6,0.364,0.682,0.521,0.178,0.518,0.558,99.4,97.0,80.83,679,0.465,9,9,1,8,10,5,16,13,1,9,2,2,13,5,16,3,3,1,12,2013-14
1610612745,Houston Rockets,6,2,4,0.333,303.0,109.8,113.7,111.8,114.1,-1.9,-0.4,0.449,1.33,13.3,0.418,0.683,0.545,0.14,0.49,0.534,95.9,93.31,77.76,591,0.479,14,14,1,14,14,1,15,6,16,11,16,1,12,1,7,10,10,7,9,2013-14
1610612754,Indiana Pacers,19,10,9,0.526,912.0,101.6,102.4,102.1,104.3,-0.5,-2.0,0.559,1.38,15.8,0.254,0.732,0.496,0.152,0.5,0.54,90.4,89.11,74.25,1700,0.505,3,3,15,4,4,11,4,9,8,10,9,14,6,10,12,6,8,12,5,2013-14
1610612746,Los Angeles Clippers,13,6,7,0.462,624.0,109.7,113.2,108.6,110.7,1.1,2.5,0.605,1.89,17.8,0.303,0.661,0.475,0.131,0.515,0.555,98.7,96.27,80.22,1249,0.505,5,5,11,6,5,3,12,2,3,2,1,7,15,15,3,4,5,2,4,2013-14
1610612763,Memphis Grizzlies,7,3,4,0.429,356.0,98.9,100.9,105.7,105.8,-6.8,-4.9,0.591,1.95,16.3,0.293,0.673,0.473,0.116,0.442,0.486,91.8,90.81,75.67,671,0.475,9,9,1,8,9,16,5,14,4,1,5,9,14,16,1,16,16,9,10,2013-14
1610612748,Miami Heat,20,13,7,0.65,960.0,110.5,112.0,108.7,109.6,1.8,2.3,0.516,1.5,16.1,0.223,0.718,0.476,0.14,0.555,0.594,88.0,86.98,72.48,1737,0.509,2,2,11,2,2,4,9,3,13,7,7,16,9,13,6,1,1,15,3,2013-14
1610612760,Oklahoma City Thunder,19,10,9,0.526,937.0,105.6,106.1,105.5,108.0,0.2,-1.9,0.527,1.28,15.0,0.292,0.714,0.513,0.156,0.496,0.551,95.0,93.67,78.06,1835,0.499,3,3,15,4,3,9,7,8,12,13,12,10,10,6,13,9,7,4,6,2013-14
1610612757,Portland Trail Blazers,11,5,6,0.455,543.0,103.6,107.2,110.9,113.3,-7.3,-6.1,0.457,1.27,13.4,0.322,0.655,0.488,0.142,0.482,0.529,97.4,94.72,78.93,1070,0.464,7,7,10,7,7,8,14,15,15,14,15,3,16,12,8,12,12,3,13,2013-14
1610612759,San Antonio Spurs,23,16,7,0.696,1109.0,112.7,113.3,101.1,103.1,11.6,10.2,0.559,1.77,17.5,0.263,0.723,0.505,0.134,0.546,0.583,94.8,93.55,77.96,2159,0.572,1,1,11,1,1,2,3,1,7,3,3,12,8,7,4,2,2,5,1,2013-14
1610612761,Toronto Raptors,7,3,4,0.429,336.0,104.5,106.0,108.3,108.6,-3.8,-2.6,0.541,1.16,14.6,0.306,0.747,0.527,0.169,0.486,0.553,91.1,90.36,75.3,635,0.484,9,9,1,8,10,10,8,11,10,16,13,5,3,2,15,11,6,11,8,2013-14
1610612764,Washington Wizards,11,6,5,0.545,533.0,99.5,101.0,98.2,100.0,1.3,1.0,0.567,1.52,15.9,0.305,0.749,0.522,0.143,0.468,0.504,90.1,88.62,73.85,984,0.515,7,5,9,3,8,15,1,4,6,6,8,6,2,3,9,13,15,13,2,2013-14
1610612737,Atlanta Hawks,16,8,8,0.5,778.0,101.0,102.8,101.0,102.9,0.0,-0.2,0.646,1.88,18.1,0.263,0.711,0.489,0.133,0.484,0.521,95.9,94.15,78.46,1526,0.514,4,4,15,6,4,10,5,7,1,2,3,14,8,11,6,9,10,11,5,2014-15
1610612738,Boston Celtics,4,0,4,0.0,192.0,97.2,100.5,110.2,108.9,-13.0,-8.4,0.576,1.48,15.7,0.26,0.696,0.471,0.143,0.453,0.504,95.9,94.88,79.06,377,0.427,14,14,1,14,16,13,12,14,10,13,11,15,14,15,11,14,12,7,14,2014-15
1610612751,Brooklyn Nets,6,2,4,0.333,293.0,99.1,100.2,103.6,105.9,-4.5,-5.7,0.599,1.51,16.8,0.242,0.72,0.482,0.149,0.486,0.522,96.0,94.53,78.77,577,0.458,10,10,1,10,11,14,8,11,7,11,7,16,4,13,12,8,9,10,12,2014-15
1610612741,Chicago Bulls,12,6,6,0.5,586.0,100.5,104.2,98.1,101.1,2.4,3.1,0.632,1.58,17.0,0.337,0.707,0.525,0.152,0.474,0.515,93.4,90.31,75.26,1106,0.526,6,6,12,6,6,8,3,4,3,9,6,1,10,2,16,11,11,16,3,2014-15
1610612739,Cleveland Cavaliers,20,14,6,0.7,975.0,104.0,106.6,100.3,102.2,3.6,4.4,0.519,1.39,14.2,0.327,0.728,0.527,0.139,0.479,0.524,93.5,91.47,76.23,1857,0.519,2,2,12,2,2,5,4,2,14,16,15,2,2,1,10,10,8,15,4,2014-15
1610612742,Dallas Mavericks,5,1,4,0.2,240.0,106.1,107.0,108.6,111.3,-2.5,-4.3,0.51,1.49,15.2,0.309,0.709,0.507,0.138,0.493,0.534,104.4,102.7,85.58,514,0.476,12,12,1,12,12,4,14,10,15,12,13,3,9,4,8,6,6,1,10,2014-15
1610612744,Golden State Warriors,21,16,5,0.762,1023.0,106.4,107.1,97.4,98.8,9.0,8.2,0.642,1.68,18.3,0.285,0.707,0.501,0.152,0.521,0.55,96.1,95.13,79.28,2026,0.547,1,1,10,1,1,3,1,1,2,6,1,6,11,6,14,1,1,5,1,2014-15
1610612745,Houston Rockets,17,9,8,0.529,816.0,103.9,106.0,106.9,108.4,-2.9,-2.4,0.586,1.41,15.8,0.291,0.707,0.498,0.152,0.505,0.544,103.8,102.06,85.05,1735,0.485,3,3,15,5,3,6,11,9,9,15,10,5,12,8,15,4,3,2,9,2014-15
1610612746,Los Angeles Clippers,14,7,7,0.5,677.0,105.9,107.9,105.3,106.7,0.6,1.1,0.57,1.71,16.7,0.265,0.705,0.489,0.132,0.515,0.548,100.7,99.08,82.57,1399,0.513,5,5,14,6,5,1,10,5,12,5,8,13,13,10,5,2,2,3,6,2014-15
1610612763,Memphis Grizzlies,11,6,5,0.545,528.0,100.2,101.7,102.0,103.1,-1.8,-1.5,0.57,1.85,16.0,0.279,0.738,0.502,0.118,0.451,0.503,94.3,93.14,77.61,1025,0.508,7,6,10,4,7,11,6,8,11,3,9,8,1,5,1,15,14,12,7,2014-15
1610612749,Milwaukee Bucks,6,2,4,0.333,298.0,90.0,92.0,101.0,104.5,-11.0,-12.5,0.595,1.54,15.5,0.267,0.674,0.457,0.137,0.419,0.455,95.7,93.1,77.58,577,0.416,10,10,1,10,10,16,7,15,8,10,12,11,16,16,7,16,16,13,15,2014-15
1610612740,New Orleans Pelicans,4,0,4,0.0,197.0,104.1,103.6,111.6,111.8,-7.6,-8.2,0.612,1.72,17.5,0.266,0.694,0.487,0.139,0.491,0.536,94.6,94.78,78.98,389,0.464,14,14,1,14,14,9,15,13,6,4,4,12,15,12,9,7,5,9,11,2014-15
1610612757,Portland Trail Blazers,5,1,4,0.2,240.0,99.0,101.5,106.1,109.1,-7.1,-7.6,0.497,1.43,13.7,0.271,0.719,0.491,0.126,0.455,0.504,94.7,92.3,76.92,462,0.436,12,12,1,12,12,12,13,12,16,14,16,9,6,9,3,13,13,14,13,2014-15
1610612759,San Antonio Spurs,7,3,4,0.429,341.0,106.7,107.7,104.4,106.7,2.3,1.1,0.631,1.99,18.1,0.281,0.726,0.5,0.126,0.505,0.536,96.3,94.87,79.06,672,0.493,9,9,1,9,9,2,9,6,4,1,2,7,3,7,4,3,4,8,8,2014-15
1610612761,Toronto Raptors,4,0,4,0.0,197.0,95.4,98.5,112.5,113.4,-17.0,-14.9,0.531,1.63,15.0,0.268,0.719,0.474,0.123,0.459,0.493,96.9,95.03,79.19,391,0.382,14,14,1,14,14,15,16,16,13,7,14,10,5,14,2,12,15,6,16,2014-15
1610612764,Washington Wizards,10,6,4,0.6,485.0,103.3,105.0,98.4,101.0,5.0,3.9,0.619,1.59,17.3,0.298,0.716,0.513,0.151,0.497,0.533,97.3,95.26,79.38,963,0.53,8,6,1,3,8,7,2,3,5,8,5,4,7,3,13,5,7,4,2,2014-15
1610612737,Atlanta Hawks,10,4,6,0.4,485.0,100.8,103.2,101.6,104.0,-0.8,-0.8,0.617,1.57,17.2,0.255,0.705,0.49,0.148,0.494,0.533,98.4,96.1,80.08,970,0.516,7,8,11,10,7,9,6,8,2,8,3,14,10,9,13,8,8,5,7,2015-16
1610612738,Boston Celtics,6,2,4,0.333,293.0,91.3,94.3,97.7,101.2,-6.3,-6.9,0.612,1.43,15.5,0.27,0.748,0.496,0.147,0.432,0.475,101.1,97.72,81.43,597,0.436,11,11,1,11,11,14,2,11,3,11,9,8,1,7,12,13,14,4,12,2015-16
1610612766,Charlotte Hornets,7,3,4,0.429,336.0,96.4,98.8,106.5,108.1,-10.1,-9.3,0.426,1.44,11.8,0.221,0.724,0.461,0.103,0.432,0.494,93.4,91.57,76.31,640,0.431,9,9,1,8,9,13,11,12,16,10,16,16,9,14,2,14,13,10,13,2015-16
1610612739,Cleveland Cavaliers,21,16,5,0.762,1008.0,112.5,114.6,103.5,105.2,9.0,9.5,0.554,1.7,16.8,0.307,0.745,0.528,0.137,0.544,0.573,93.0,91.4,76.17,1919,0.551,2,1,10,1,2,1,8,1,7,6,5,3,2,2,7,1,1,11,2,2015-16
1610612742,Dallas Mavericks,5,1,4,0.2,240.0,99.3,101.7,117.7,120.4,-18.4,-18.7,0.582,1.75,16.5,0.263,0.627,0.443,0.128,0.474,0.511,94.8,92.6,77.17,461,0.39,13,13,1,13,13,11,16,14,5,4,6,13,15,16,5,10,10,9,14,2015-16
1610612765,Detroit Pistons,4,0,4,0.0,192.0,107.4,109.2,115.8,119.3,-8.4,-10.1,0.604,2.07,18.4,0.243,0.701,0.481,0.121,0.537,0.559,88.9,86.88,72.4,348,0.474,15,15,1,15,15,5,15,13,4,1,1,15,11,12,3,2,3,16,9,2015-16
1610612744,Golden State Warriors,24,15,9,0.625,1157.0,108.4,109.7,102.1,105.1,6.3,4.5,0.624,1.74,17.9,0.275,0.676,0.482,0.143,0.529,0.562,99.8,97.83,81.52,2357,0.535,1,2,15,2,1,4,7,4,1,5,2,7,14,11,10,3,2,3,5,2015-16
1610612745,Houston Rockets,5,1,4,0.2,240.0,89.2,91.4,110.1,110.7,-20.9,-19.3,0.545,0.95,13.3,0.332,0.742,0.516,0.19,0.43,0.467,101.1,99.6,83.0,499,0.344,13,13,1,13,13,15,13,15,10,16,14,2,3,3,16,15,15,1,15,2015-16
1610612754,Indiana Pacers,7,3,4,0.429,336.0,103.4,103.8,99.0,101.9,4.4,1.9,0.55,1.26,15.2,0.268,0.62,0.46,0.16,0.495,0.549,92.0,90.43,75.36,632,0.538,9,9,1,8,9,8,4,6,9,12,10,11,16,15,14,7,6,14,3,2015-16
1610612746,LA Clippers,6,2,4,0.333,288.0,102.2,102.6,101.8,101.9,0.4,0.7,0.489,1.88,14.3,0.265,0.693,0.479,0.101,0.471,0.502,95.9,95.67,79.72,575,0.511,11,11,1,11,12,10,5,7,13,2,11,12,12,13,1,11,12,6,8,2015-16
1610612763,Memphis Grizzlies,4,0,4,0.0,192.0,89.3,89.3,111.9,113.2,-22.6,-23.9,0.516,1.06,13.5,0.3,0.733,0.492,0.171,0.423,0.455,91.4,90.88,75.73,363,0.328,15,15,1,15,15,16,14,16,12,15,13,6,7,8,15,16,16,12,16,2015-16
1610612748,Miami Heat,14,7,7,0.5,687.0,103.1,104.4,98.2,101.3,5.0,3.1,0.444,1.24,13.6,0.27,0.74,0.516,0.142,0.5,0.539,92.6,90.62,75.52,1299,0.538,5,5,13,5,5,7,3,5,15,13,12,10,4,4,9,6,7,13,4,2015-16
1610612760,Oklahoma City Thunder,18,11,7,0.611,864.0,108.5,111.3,103.2,105.8,5.3,5.5,0.536,1.48,15.5,0.339,0.727,0.535,0.145,0.501,0.551,98.0,95.61,79.68,1721,0.533,4,3,13,3,4,2,9,3,11,9,8,1,8,1,11,5,5,7,6,2015-16
1610612757,Portland Trail Blazers,11,5,6,0.455,533.0,104.5,106.3,108.7,108.5,-4.2,-2.3,0.581,1.65,15.8,0.303,0.734,0.513,0.132,0.483,0.523,98.8,98.03,81.69,1087,0.466,6,7,11,7,6,6,12,9,6,7,7,5,6,5,6,9,9,2,10,2015-16
1610612759,San Antonio Spurs,10,6,4,0.6,480.0,107.1,109.8,99.5,100.5,7.6,9.3,0.55,1.84,17.0,0.27,0.686,0.485,0.125,0.519,0.557,94.3,92.65,77.21,929,0.568,7,6,1,4,8,3,1,2,8,3,4,9,13,10,4,4,4,8,1,2015-16
1610612761,Toronto Raptors,20,10,10,0.5,975.0,99.0,101.7,105.6,106.4,-6.6,-4.7,0.458,1.21,12.9,0.307,0.737,0.507,0.142,0.463,0.507,92.0,90.39,75.32,1837,0.446,3,4,16,5,3,12,10,10,14,14,15,4,5,6,8,12,11,15,11,2015-16
1610612737,Atlanta Hawks,6,2,4,0.333,288.0,103.5,107.3,106.0,107.7,-2.5,-0.5,0.596,1.4,16.4,0.322,0.731,0.526,0.163,0.493,0.542,101.3,98.67,82.22,590,0.487,10,10,2,10,11,10,3,7,4,14,7,3,9,2,15,12,11,4,6,2016-17
1610612738,Boston Celtics,18,9,9,0.5,869.0,108.5,110.4,111.3,113.5,-2.8,-3.1,0.702,2.0,20.1,0.261,0.682,0.468,0.141,0.532,0.566,96.5,94.76,78.96,1716,0.482,1,3,16,5,1,5,12,9,1,2,1,11,15,15,11,3,3,9,9,2016-17
1610612741,Chicago Bulls,6,2,4,0.333,288.0,102.6,103.6,108.9,110.5,-6.3,-6.9,0.55,1.3,15.7,0.316,0.747,0.532,0.165,0.483,0.529,94.5,93.33,77.78,559,0.467,10,10,2,10,11,14,9,13,9,15,12,4,4,1,16,15,14,11,14,2016-17
1610612739,Cleveland Cavaliers,18,13,5,0.722,864.0,118.1,119.9,108.3,111.8,9.7,8.1,0.539,1.69,16.9,0.269,0.704,0.497,0.135,0.579,0.614,99.2,96.89,80.74,1745,0.538,1,2,10,2,2,1,11,2,11,4,4,9,12,9,6,1,1,7,2,2016-17
1610612744,Golden State Warriors,17,16,1,0.941,816.0,116.3,118.2,102.8,105.3,13.6,12.9,0.658,2.07,20.0,0.278,0.732,0.522,0.135,0.567,0.608,102.7,100.68,83.9,1716,0.588,3,1,1,1,3,2,2,1,2,1,2,8,8,4,7,2,2,2,1,2016-17
1610612745,Houston Rockets,11,6,5,0.545,533.0,107.2,110.1,107.1,108.9,0.2,1.2,0.524,1.4,14.9,0.282,0.679,0.483,0.143,0.514,0.559,99.0,96.9,80.75,1076,0.484,6,6,10,3,6,7,4,3,13,13,14,7,16,11,12,7,6,6,7,2016-17
1610612754,Indiana Pacers,4,0,4,0.0,192.0,111.0,114.5,115.9,119.0,-4.9,-4.5,0.556,1.7,16.9,0.338,0.711,0.519,0.139,0.53,0.564,97.6,94.88,79.06,380,0.483,15,15,2,15,15,3,15,10,6,3,5,1,11,5,9,4,4,8,8,2016-17
1610612746,LA Clippers,7,3,4,0.429,336.0,106.2,107.9,108.0,109.0,-1.8,-1.1,0.506,1.52,15.5,0.247,0.782,0.508,0.134,0.526,0.558,91.8,90.64,75.54,634,0.481,9,9,2,7,9,9,5,8,15,12,13,12,1,7,4,5,7,14,10,2016-17
1610612763,Memphis Grizzlies,6,2,4,0.333,293.0,107.3,109.9,116.8,119.2,-9.5,-9.3,0.543,1.66,16.2,0.246,0.692,0.466,0.129,0.51,0.559,88.2,86.25,71.88,526,0.458,10,10,2,10,10,8,16,15,10,6,10,13,13,16,2,9,5,16,15,2016-17
1610612749,Milwaukee Bucks,6,2,4,0.333,288.0,100.7,103.3,101.5,103.7,-0.8,-0.4,0.608,1.59,17.4,0.243,0.74,0.482,0.148,0.503,0.533,92.5,90.33,75.28,541,0.49,10,10,2,10,11,15,1,6,3,9,3,14,5,12,13,11,13,15,5,2016-17
1610612760,Oklahoma City Thunder,5,1,4,0.2,240.0,104.3,105.0,109.7,113.7,-5.4,-8.7,0.513,1.55,14.8,0.293,0.686,0.481,0.129,0.49,0.525,101.3,99.2,82.67,496,0.477,14,14,2,14,14,12,13,14,14,10,15,6,14,13,1,14,15,3,11,2016-17
1610612757,Portland Trail Blazers,4,0,4,0.0,192.0,96.3,100.0,114.6,116.9,-18.3,-16.9,0.444,1.03,12.0,0.264,0.736,0.481,0.15,0.458,0.507,104.9,101.88,84.9,406,0.368,15,15,2,15,15,16,14,16,16,16,16,10,7,14,14,16,16,1,16,2016-17
1610612759,San Antonio Spurs,16,8,8,0.5,778.0,110.3,112.8,109.5,111.6,0.7,1.2,0.533,1.67,16.2,0.327,0.737,0.526,0.134,0.512,0.551,95.7,93.72,78.1,1518,0.507,4,4,15,5,4,4,10,4,12,5,8,2,6,3,5,8,9,10,3,2016-17
1610612761,Toronto Raptors,10,4,6,0.4,480.0,101.3,104.2,107.9,110.1,-6.6,-5.9,0.555,1.52,16.0,0.241,0.759,0.499,0.139,0.493,0.541,95.2,92.9,77.42,928,0.47,8,7,12,8,8,13,6,12,7,11,11,15,3,8,8,13,12,13,12,2016-17
1610612762,Utah Jazz,11,4,7,0.364,528.0,104.1,105.2,109.2,110.4,-5.1,-5.2,0.554,1.63,16.2,0.206,0.769,0.485,0.13,0.515,0.552,94.0,92.95,77.46,1023,0.469,6,7,14,9,7,11,7,11,8,8,9,16,2,10,3,6,8,12,13,2016-17
1610612764,Washington Wizards,13,7,6,0.538,629.0,106.9,110.2,108.2,110.5,-1.3,-0.3,0.568,1.65,16.8,0.315,0.719,0.513,0.14,0.505,0.549,99.7,97.18,80.99,1275,0.501,5,5,12,4,5,6,8,5,5,7,6,5,10,6,10,10,10,5,4,2016-17
1610612738,Boston Celtics,19,11,8,0.579,922.0,105.1,107.1,104.6,106.2,0.5,0.9,0.582,1.82,16.5,0.256,0.747,0.494,0.123,0.5,0.541,95.3,93.74,78.11,1799,0.499,3,3,15,3,3,9,5,5,7,3,10,8,6,11,2,13,12,13,6,2017-18
1610612739,Cleveland Cavaliers,22,12,10,0.545,1066.0,106.5,108.3,108.5,111.1,-2.0,-2.8,0.522,1.52,15.3,0.289,0.744,0.513,0.136,0.512,0.55,94.0,92.13,76.77,2055,0.483,1,2,16,5,1,8,11,10,13,12,12,2,8,2,6,11,8,15,10,2017-18
1610612744,Golden State Warriors,21,16,5,0.762,1013.0,111.9,112.7,100.5,102.0,11.4,10.7,0.632,2.03,19.2,0.255,0.732,0.508,0.131,0.545,0.581,98.8,97.73,81.44,2058,0.572,2,1,10,1,2,1,1,1,3,1,1,9,11,3,4,2,2,8,1,2017-18
1610612745,Houston Rockets,17,11,6,0.647,816.0,106.7,108.5,106.1,107.0,0.6,1.6,0.506,1.56,14.7,0.251,0.755,0.494,0.125,0.514,0.552,97.8,96.56,80.47,1644,0.497,4,3,12,2,4,7,7,4,14,10,14,11,4,12,3,8,7,9,8,2017-18
1610612754,Indiana Pacers,7,3,4,0.429,336.0,107.4,110.3,103.0,103.4,4.4,6.9,0.548,1.61,17.1,0.274,0.735,0.507,0.144,0.542,0.567,92.8,91.43,76.19,638,0.545,9,9,1,8,10,3,2,2,11,9,8,4,10,4,11,3,4,16,2,2017-18
1610612748,Miami Heat,5,1,4,0.2,240.0,101.6,101.8,109.6,112.2,-8.0,-10.4,0.65,1.49,17.3,0.235,0.655,0.449,0.157,0.507,0.542,103.0,101.7,84.75,508,0.429,13,13,1,13,13,16,13,16,2,13,7,13,16,16,15,12,11,2,14,2017-18
1610612749,Milwaukee Bucks,7,3,4,0.429,341.0,107.7,108.7,106.1,108.8,1.6,-0.1,0.562,1.67,17.8,0.19,0.698,0.466,0.14,0.561,0.585,94.2,92.55,77.13,656,0.509,9,9,1,8,9,6,9,6,8,8,4,16,15,14,9,1,1,14,4,2017-18
1610612750,Minnesota Timberwolves,5,1,4,0.2,240.0,105.1,106.9,113.3,116.0,-8.2,-9.0,0.589,1.78,17.4,0.245,0.745,0.506,0.133,0.515,0.548,97.0,95.1,79.25,475,0.475,13,13,1,13,13,10,15,14,5,4,6,12,7,6,5,7,10,11,11,2017-18
1610612740,New Orleans Pelicans,9,5,4,0.556,432.0,105.4,105.5,105.7,107.0,-0.3,-1.4,0.627,1.86,19.0,0.215,0.762,0.497,0.139,0.533,0.562,104.6,103.89,86.57,938,0.504,8,5,1,4,8,11,8,8,4,2,2,15,3,9,8,5,5,1,5,2017-18
