TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OPP_FGM_RANK,OPP_FGA_RANK,OPP_FG_PCT_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FG3_PCT_RANK,OPP_FTM_RANK,OPP_FTA_RANK,OPP_FT_PCT_RANK,OPP_OREB_RANK,OPP_DREB_RANK,OPP_REB_RANK,OPP_AST_RANK,OPP_TOV_RANK,OPP_STL_RANK,OPP_BLK_RANK,OPP_BLKA_RANK,OPP_PF_RANK,OPP_PFD_RANK,OPP_PTS_RANK,PLUS_MINUS_RANK,SEASON
1610612737,Atlanta Hawks,10,4,6,0.4,48.0,35.3,80.0,0.441,6.8,20.3,0.335,14.5,20.1,0.721,12.9,25.8,38.7,19.0,10.9,7.4,3.5,4.3,22.1,20.0,91.9,2.9,6,7,12,8,6,10,12,8,10,11,6,2,2,5,12,2,4,5,16,9,2,10,6,15,5,9,1996-97
1610612766,Charlotte Hornets,3,0,3,0.0,48.0,42.0,73.7,0.57,8.7,19.0,0.456,11.7,17.3,0.673,8.0,27.7,35.7,26.7,14.7,7.0,3.3,3.0,22.0,21.0,104.3,8.7,13,13,1,13,6,16,5,16,12,8,16,1,1,1,1,5,1,15,5,6,1,15,5,13,13,13,1996-97
1610612741,Chicago Bulls,19,15,4,0.789,48.0,30.0,70.9,0.423,6.6,18.5,0.356,20.4,27.6,0.74,10.8,27.8,38.7,16.4,16.2,5.6,4.2,4.8,23.5,24.3,87.0,-5.5,2,1,9,1,6,1,4,2,8,7,9,8,9,6,5,7,3,1,2,2,5,7,10,6,2,1,1996-97
1610612765,Detroit Pistons,5,2,3,0.4,48.0,31.4,69.2,0.454,5.8,22.0,0.264,19.0,23.4,0.812,10.2,31.6,41.8,16.6,16.0,4.4,4.6,2.4,18.8,20.2,87.6,2.0,9,9,1,8,6,4,1,10,7,12,1,4,4,14,2,12,10,2,3,1,9,16,1,14,3,8,1996-97
1610612745,Houston Rockets,16,9,7,0.563,48.3,36.5,81.5,0.448,5.8,16.0,0.359,20.8,25.6,0.812,13.3,27.1,40.3,22.4,12.4,8.8,4.2,4.4,23.6,21.9,99.5,-1.8,4,3,14,4,4,11,14,9,6,5,10,9,7,13,13,3,9,11,15,14,6,8,11,12,10,4,1996-97
1610612746,Los Angeles Clippers,3,0,3,0.0,48.0,36.7,70.3,0.521,4.3,11.7,0.371,27.3,35.3,0.774,11.0,32.7,43.7,23.0,13.7,8.3,5.3,4.3,25.7,29.0,105.0,12.7,13,13,1,13,6,12,3,15,2,1,11,15,15,12,6,15,13,12,11,12,13,9,14,1,14,16,1996-97
1610612747,Los Angeles Lakers,9,4,5,0.444,48.6,32.1,73.7,0.436,4.7,15.7,0.298,25.2,32.8,0.769,12.1,27.7,39.8,21.3,14.7,6.0,5.3,6.1,27.7,26.8,94.1,-1.1,8,7,11,7,3,5,5,6,3,4,3,14,14,10,9,5,8,8,5,3,13,2,16,3,8,6,1996-97
1610612748,Miami Heat,17,8,9,0.471,48.0,30.9,75.2,0.41,4.7,15.6,0.301,19.2,24.9,0.773,12.2,29.8,41.9,17.1,14.2,8.9,4.4,5.1,22.5,22.6,85.7,-0.2,3,4,16,6,6,2,9,1,4,3,4,5,6,11,10,11,11,4,8,15,8,5,8,10,1,7,1996-97
1610612750,Minnesota Timberwolves,3,0,3,0.0,48.0,38.3,77.0,0.498,11.7,27.0,0.432,22.7,30.0,0.756,11.0,33.3,44.3,29.0,14.3,6.3,4.0,4.0,20.0,23.3,111.0,11.3,13,13,1,13,6,13,10,14,16,15,15,12,13,8,6,16,14,16,7,4,3,13,2,9,15,14,1996-97
1610612752,New York Knicks,10,6,4,0.6,48.0,31.3,74.0,0.423,7.6,20.2,0.376,19.3,27.4,0.704,10.7,28.5,39.2,16.8,15.5,7.7,4.9,3.5,21.8,23.4,89.5,-1.7,6,5,9,3,6,3,7,3,11,10,13,6,8,3,4,9,5,3,4,11,11,14,4,8,4,5,1996-97
1610612753,Orlando Magic,5,2,3,0.4,48.0,33.4,77.2,0.433,9.6,25.6,0.375,15.6,22.2,0.703,13.4,32.4,45.8,22.2,13.8,6.4,5.6,5.2,20.4,19.0,92.0,7.8,9,9,1,8,6,8,11,4,14,13,12,3,3,2,14,13,15,10,10,5,15,3,3,16,6,12,1996-97
1610612756,Phoenix Suns,5,2,3,0.4,49.0,39.4,86.8,0.454,10.8,26.4,0.409,23.2,28.4,0.817,14.0,32.6,46.6,25.4,14.0,10.0,4.8,5.2,24.4,22.0,112.8,12.6,9,9,1,8,1,15,16,11,15,14,14,13,12,15,15,14,16,14,9,16,10,3,12,11,16,15,1996-97
1610612757,Portland Trail Blazers,4,1,3,0.25,48.0,32.8,69.5,0.471,3.5,12.3,0.286,27.8,38.5,0.721,11.3,28.0,39.3,22.0,12.8,7.0,5.3,4.3,23.5,28.8,96.8,7.0,12,12,1,12,6,7,2,13,1,2,2,16,16,4,8,8,6,9,14,6,12,11,9,2,9,11,1996-97
1610612760,Seattle SuperSonics,12,6,6,0.5,48.8,35.1,81.1,0.433,9.4,27.1,0.348,21.0,27.7,0.759,12.8,29.6,42.3,23.0,16.5,8.7,4.1,4.1,22.3,23.5,100.6,-4.5,5,5,12,5,2,9,13,5,13,16,8,10,10,9,11,10,12,12,1,13,4,12,7,7,11,2,1996-97
1610612762,Utah Jazz,20,13,7,0.65,48.3,32.6,74.4,0.438,6.6,19.3,0.343,21.0,28.0,0.75,10.6,27.5,38.0,19.3,12.9,7.0,5.7,4.9,25.3,24.8,92.8,-3.3,1,2,14,2,5,6,8,7,9,9,7,10,11,7,3,4,2,6,13,6,16,6,13,5,7,3,1996-97
1610612764,Washington Bullets,3,0,3,0.0,48.0,38.3,83.0,0.462,5.0,16.3,0.306,19.3,23.7,0.817,15.7,24.0,39.7,20.0,13.0,7.7,4.3,6.3,27.0,25.7,101.0,6.0,13,13,1,13,6,13,15,12,5,6,5,7,5,15,16,1,7,7,12,10,7,1,15,4,12,10,1996-97
1610612737,Atlanta Hawks,4,1,3,0.25,48.0,34.5,71.0,0.486,3.5,8.8,0.4,13.5,22.3,0.607,8.0,27.3,35.3,22.3,13.5,7.0,2.8,4.8,21.3,23.5,86.0,-1.5,12,12,1,12,7,10,3,14,2,1,13,1,1,1,1,7,2,10,12,4,2,7,3,11,1,5,1997-98
1610612766,Charlotte Hornets,9,4,5,0.444,48.0,33.6,75.1,0.447,5.0,14.9,0.336,16.7,22.8,0.732,12.0,29.2,41.2,19.9,12.2,8.0,4.4,2.8,21.0,21.6,88.8,6.0,7,5,9,5,7,7,11,6,9,10,5,3,5,10,11,12,13,6,14,10,9,15,2,16,6,12,1997-98
1610612741,Chicago Bulls,21,15,6,0.714,48.5,32.5,72.1,0.451,3.7,11.7,0.313,17.4,23.2,0.75,10.3,26.8,37.1,19.3,15.2,6.0,3.1,4.5,25.3,22.8,86.1,-7.0,1,1,11,1,5,5,5,7,3,5,4,4,6,12,7,4,3,5,2,1,3,8,12,13,2,1,1997-98
1610612739,Cleveland Cavaliers,4,1,3,0.25,48.0,32.8,69.0,0.475,5.5,14.8,0.373,17.8,22.8,0.78,8.5,23.0,31.5,22.5,14.8,9.0,7.8,3.0,27.8,23.8,88.8,8.0,12,12,1,12,7,6,1,12,10,9,10,6,4,15,2,1,1,11,3,16,15,14,15,10,5,16,1997-98
1610612745,Houston Rockets,5,2,3,0.4,48.0,33.6,73.6,0.457,3.4,9.0,0.378,20.8,30.0,0.693,9.6,34.2,43.8,21.2,13.6,7.8,5.8,5.0,23.8,23.8,91.4,6.8,9,9,1,7,7,8,8,8,1,2,12,8,12,5,4,16,15,9,11,9,12,4,8,9,10,13,1997-98
1610612754,Indiana Pacers,16,10,6,0.625,48.3,32.0,72.8,0.44,4.0,11.4,0.352,21.5,29.6,0.726,12.6,26.8,39.4,19.1,15.5,8.7,3.6,4.9,26.3,24.8,89.5,-2.3,3,3,11,3,6,4,6,5,4,3,6,11,10,9,14,5,7,4,1,14,4,5,13,7,7,3,1997-98
1610612747,Los Angeles Lakers,13,7,6,0.538,48.0,36.0,77.4,0.465,5.6,13.6,0.412,21.4,27.8,0.768,12.4,27.0,39.4,23.5,14.2,7.0,5.8,7.8,28.2,24.6,99.0,-1.2,4,4,11,4,7,12,14,10,12,8,15,10,8,13,13,6,8,13,7,4,11,1,16,8,13,6,1997-98
1610612748,Miami Heat,5,2,3,0.4,48.0,31.0,71.6,0.433,4.6,12.2,0.377,23.0,29.2,0.788,11.2,30.6,41.8,19.0,14.6,8.4,1.4,3.8,26.4,25.4,89.6,2.2,9,9,1,7,7,2,4,3,8,6,11,15,9,16,9,14,14,3,4,11,1,11,14,5,8,7,1997-98
1610612750,Minnesota Timberwolves,5,2,3,0.4,48.0,36.0,76.6,0.47,6.4,21.2,0.302,17.6,22.6,0.779,11.4,29.6,41.0,23.0,13.8,8.4,3.8,3.6,22.4,22.6,96.0,5.8,9,9,1,7,7,12,12,11,15,16,3,5,3,14,10,13,11,12,10,11,5,12,6,14,11,11,1997-98
1610612751,New Jersey Nets,3,0,3,0.0,49.7,37.7,78.7,0.479,5.7,13.0,0.436,21.7,31.7,0.684,15.0,24.7,39.7,24.0,14.3,8.7,4.3,3.3,22.7,26.0,102.7,7.7,16,16,1,16,1,16,15,13,13,7,16,13,14,4,16,2,9,15,6,13,7,13,7,3,15,15,1997-98
1610612752,New York Knicks,10,4,6,0.4,48.5,31.0,70.9,0.437,6.2,17.4,0.356,22.6,30.7,0.736,8.7,28.6,37.3,17.3,14.0,7.5,4.1,2.0,21.9,26.8,90.8,2.2,5,5,11,7,3,2,2,4,14,14,8,14,13,11,3,11,4,2,8,6,6,16,4,2,9,7,1997-98
1610612756,Phoenix Suns,4,1,3,0.25,48.0,36.8,74.5,0.493,5.5,15.5,0.355,21.5,33.0,0.652,10.3,34.0,44.3,20.0,14.5,6.3,7.3,4.0,19.8,25.0,100.5,7.5,12,12,1,12,7,15,9,15,10,13,7,11,15,2,6,15,16,7,5,2,14,10,1,6,14,14,1997-98
1610612757,Portland Trail Blazers,4,1,3,0.25,48.0,36.5,73.0,0.5,4.5,15.0,0.3,26.5,40.5,0.654,9.8,27.8,37.5,23.8,11.8,8.8,8.5,5.3,24.3,29.8,104.0,4.3,12,12,1,12,7,14,7,16,7,11,2,16,16,3,5,8,5,14,15,15,16,3,10,1,16,10,1997-98
1610612759,San Antonio Spurs,9,4,5,0.444,48.6,34.2,80.1,0.427,4.1,11.4,0.359,16.0,22.4,0.713,10.9,27.9,38.8,20.8,10.8,7.7,4.3,7.0,25.2,22.1,88.6,-3.2,7,5,9,5,2,9,16,2,6,4,9,2,2,7,8,9,6,8,16,8,7,2,11,15,4,2,1997-98
1610612760,Seattle SuperSonics,10,4,6,0.4,48.0,35.9,77.2,0.465,7.8,19.1,0.408,18.0,24.9,0.723,14.5,26.6,41.1,24.5,14.0,6.9,6.2,4.3,22.1,23.5,97.6,2.4,5,5,11,7,7,11,13,9,16,15,14,7,7,8,15,3,12,16,8,3,13,9,5,11,12,9,1997-98
1610612762,Utah Jazz,20,13,7,0.65,48.5,30.9,74.6,0.414,4.1,15.5,0.265,21.1,29.7,0.71,12.3,28.3,40.5,16.9,13.2,7.6,5.5,4.9,24.0,26.0,86.9,-2.1,2,2,16,2,3,1,10,1,5,12,1,9,11,6,12,10,10,1,13,7,10,6,9,3,3,4,1997-98
1610612737,Atlanta Hawks,9,3,6,0.333,48.0,32.6,74.0,0.44,3.1,10.2,0.304,14.2,18.6,0.766,10.7,28.3,39.0,17.9,13.2,6.8,2.9,4.0,23.6,19.4,82.4,2.8,6,6,13,11,5,9,9,11,5,4,7,2,1,14,5,6,5,7,12,2,1,12,7,16,3,8,1998-99
1610612765,Detroit Pistons,5,2,3,0.4,48.0,31.2,70.2,0.444,5.6,14.8,0.378,14.2,19.4,0.732,10.0,26.2,36.2,16.2,14.6,7.4,4.6,1.8,17.2,22.6,82.2,3.0,9,9,2,6,5,6,2,14,12,11,13,1,2,4,3,1,1,2,8,7,8,16,1,13,2,10,1998-99
1610612745,Houston Rockets,4,1,3,0.25,48.0,37.8,80.5,0.469,6.3,16.5,0.379,17.5,27.5,0.636,11.0,29.8,40.8,23.3,13.0,5.0,8.5,4.5,21.8,26.0,99.3,2.3,12,12,2,12,5,16,14,15,14,13,14,5,10,1,7,12,10,13,14,1,16,8,3,4,14,7,1998-99
1610612754,Indiana Pacers,13,9,4,0.692,48.4,33.5,77.3,0.433,3.1,10.8,0.284,20.0,26.8,0.745,11.8,26.6,38.5,17.0,13.2,8.2,4.5,5.2,27.3,25.9,90.0,-3.6,3,3,10,2,4,10,11,7,4,6,3,8,7,9,11,2,3,6,13,10,7,4,16,5,10,2,1998-99
1610612747,Los Angeles Lakers,8,3,5,0.375,48.0,33.5,75.8,0.442,5.9,15.6,0.376,24.0,31.6,0.759,11.1,32.4,43.5,21.5,15.1,7.4,4.1,6.4,26.9,25.3,96.9,2.9,7,6,11,9,5,11,10,12,13,12,12,14,15,12,8,15,13,11,6,6,5,1,14,8,13,9,1998-99
1610612748,Miami Heat,5,2,3,0.4,48.0,31.2,71.2,0.438,4.6,14.0,0.329,16.0,21.0,0.762,11.2,29.2,40.4,12.8,12.6,7.8,3.0,4.4,23.8,20.6,83.0,4.0,9,9,2,6,5,6,3,8,9,9,10,3,3,13,9,10,9,1,16,9,2,9,8,15,4,11,1998-99
1610612749,Milwaukee Bucks,3,0,3,0.0,49.7,35.0,79.7,0.439,11.0,28.3,0.388,24.7,30.0,0.822,14.3,29.7,44.0,25.0,16.7,9.3,5.0,5.0,27.0,30.0,105.7,10.3,15,15,2,15,2,13,13,9,16,16,15,15,13,16,15,11,14,16,3,14,11,6,15,1,16,15,1998-99
1610612750,Minnesota Timberwolves,4,1,3,0.25,48.0,32.0,72.8,0.44,2.8,9.8,0.282,20.0,27.3,0.734,10.8,30.0,40.8,20.3,13.0,8.8,5.8,6.0,17.8,24.0,86.8,6.3,12,12,2,12,5,8,6,10,2,2,2,8,9,5,6,13,10,8,14,11,14,2,2,9,7,13,1998-99
1610612752,New York Knicks,20,12,8,0.6,48.0,29.0,71.4,0.406,4.5,14.6,0.309,20.6,27.8,0.741,9.8,29.2,38.9,16.8,14.9,6.9,4.6,3.9,23.0,25.5,83.0,-2.0,1,2,16,3,5,1,4,3,8,10,8,11,11,7,2,9,4,5,7,3,8,13,6,7,4,3,1998-99
1610612753,Orlando Magic,4,1,3,0.25,48.0,34.8,80.5,0.432,3.3,11.0,0.295,19.8,27.0,0.731,18.0,28.5,46.5,21.0,16.3,12.0,6.8,3.8,26.8,23.5,92.5,6.3,12,12,2,12,5,12,14,6,6,7,5,7,8,3,16,7,16,10,5,16,15,14,12,12,11,13,1998-99
1610612755,Philadelphia 76ers,8,3,5,0.375,48.0,30.0,73.9,0.406,6.6,20.5,0.323,22.1,29.6,0.747,14.0,28.1,42.1,20.5,16.9,7.5,4.9,5.1,22.9,25.5,88.8,-0.5,7,6,11,9,5,3,7,4,15,15,9,12,12,10,14,4,12,9,2,8,10,5,5,6,9,5,1998-99
1610612756,Phoenix Suns,3,0,3,0.0,48.0,35.0,66.3,0.528,4.0,10.0,0.4,28.7,38.0,0.754,7.7,32.7,40.3,23.7,18.3,9.0,5.7,2.3,22.3,29.0,102.7,10.3,15,15,2,15,5,13,1,16,7,3,16,16,16,11,1,16,8,14,1,12,13,15,4,2,15,15,1998-99
1610612757,Portland Trail Blazers,13,7,6,0.538,48.0,31.2,72.5,0.43,4.8,13.7,0.348,19.5,26.6,0.734,10.2,28.2,38.4,21.5,14.0,7.3,5.5,4.2,26.8,23.9,86.6,0.5,3,4,13,4,5,5,5,5,10,8,11,6,6,6,4,5,2,12,11,4,12,11,13,10,6,6,1998-99
1610612758,Sacramento Kings,5,2,3,0.4,50.0,36.2,81.6,0.444,2.6,8.6,0.302,20.4,25.0,0.816,13.2,31.0,44.2,23.8,16.6,9.8,4.0,4.4,24.8,23.8,95.4,4.8,9,9,2,6,1,15,16,13,1,1,6,10,5,15,13,14,15,15,4,15,3,9,9,11,12,12,1998-99
1610612759,San Antonio Spurs,17,15,2,0.882,48.0,30.9,77.6,0.399,2.8,10.8,0.257,16.5,22.8,0.726,11.9,27.6,39.6,16.6,14.1,7.4,4.3,5.8,24.9,21.8,81.2,-7.2,2,1,1,1,5,4,12,1,3,5,1,4,4,2,12,3,6,4,10,5,6,3,10,14,1,1,1998-99
1610612762,Utah Jazz,11,5,6,0.455,48.9,29.6,73.9,0.401,5.0,17.0,0.294,23.1,31.0,0.745,11.4,28.8,40.2,16.5,14.5,9.1,4.1,4.7,24.9,27.1,87.4,-1.8,5,5,13,5,3,2,8,2,11,14,4,13,14,8,10,8,7,3,9,13,4,7,11,3,8,4,1998-99
1610612766,Charlotte Hornets,4,1,3,0.25,49.3,34.3,80.0,0.428,6.0,15.0,0.4,19.5,25.3,0.772,13.0,27.5,40.5,21.3,12.8,7.0,6.0,5.8,24.3,22.0,94.0,2.8,12,12,1,12,1,11,12,6,12,10,13,10,8,11,12,2,6,11,10,9,11,4,12,13,10,11,1999-00
1610612765,Detroit Pistons,3,0,3,0.0,48.0,34.3,71.7,0.479,4.7,11.3,0.412,16.7,24.3,0.685,8.3,33.0,41.3,21.3,17.0,9.3,7.3,1.7,29.7,24.7,90.0,10.3,15,15,1,15,7,12,3,16,6,1,14,3,5,3,3,14,10,12,1,16,15,16,16,8,7,16,1999-00
1610612754,Indiana Pacers,23,13,10,0.565,48.2,36.7,80.7,0.454,4.3,12.3,0.346,17.8,25.8,0.689,11.3,30.0,41.3,19.7,11.6,6.2,4.4,4.7,23.9,23.4,95.4,-2.7,1,2,16,4,5,15,13,13,5,4,8,5,9,5,10,9,9,8,15,4,7,8,10,10,13,2,1999-00
1610612747,Los Angeles Lakers,23,15,8,0.652,48.2,34.2,78.4,0.436,6.4,17.3,0.369,22.7,29.0,0.783,10.7,30.0,40.7,19.0,12.6,6.8,3.7,6.1,26.6,25.3,97.4,-2.3,1,1,15,1,6,10,11,8,16,14,10,15,14,14,6,8,7,6,12,8,3,3,14,4,15,4,1999-00
1610612748,Miami Heat,10,6,4,0.6,48.5,28.8,71.3,0.404,3.9,11.4,0.342,19.2,25.1,0.765,7.8,30.3,38.1,13.9,12.8,6.7,3.3,5.1,23.3,26.0,80.7,-2.5,5,5,9,3,2,1,2,3,3,3,7,9,7,10,2,10,4,2,9,7,1,7,7,2,1,3,1999-00
1610612749,Milwaukee Bucks,5,2,3,0.4,48.0,34.0,81.6,0.417,4.8,16.2,0.296,21.4,27.4,0.781,13.2,28.6,41.8,18.4,11.6,4.2,3.4,5.6,21.8,25.0,94.2,-1.8,9,9,1,8,7,9,14,5,7,13,2,13,13,13,13,4,11,4,14,1,2,5,3,6,11,5,1999-00
1610612750,Minnesota Timberwolves,4,1,3,0.25,48.0,31.3,71.8,0.436,5.8,15.5,0.371,19.0,22.8,0.835,8.8,26.5,35.3,19.5,12.8,5.3,3.8,4.0,21.0,23.8,87.3,2.0,12,12,1,12,7,4,4,7,10,12,11,8,3,16,4,1,1,7,10,2,4,12,1,9,4,10,1999-00
1610612752,New York Knicks,16,9,7,0.563,48.3,30.4,75.4,0.404,5.8,17.4,0.331,18.9,24.8,0.763,11.1,31.6,42.6,18.7,12.4,6.3,4.3,4.1,23.0,22.9,85.5,1.1,3,4,14,5,4,3,6,2,10,15,5,7,6,9,8,12,13,5,13,5,6,11,5,11,3,6,1999-00
1610612755,Philadelphia 76ers,10,5,5,0.5,48.5,34.7,77.3,0.449,6.3,18.0,0.35,19.8,24.0,0.825,11.0,29.8,40.8,23.1,13.3,7.4,6.1,4.5,23.9,22.6,95.5,1.3,5,6,10,6,2,13,9,11,15,16,9,11,4,15,7,7,8,15,7,10,12,9,9,12,14,9,1999-00
1610612756,Phoenix Suns,9,4,5,0.444,48.0,31.9,77.3,0.412,3.7,12.3,0.297,23.6,34.3,0.686,14.0,31.9,45.9,17.2,14.1,8.2,6.9,6.2,21.7,27.4,91.0,3.7,8,7,10,7,16,5,10,4,1,5,3,16,16,4,14,13,14,3,6,13,14,2,2,1,8,12,1999-00
1610612757,Portland Trail Blazers,16,10,6,0.625,48.0,32.4,72.9,0.445,4.8,14.4,0.335,18.1,26.7,0.677,9.5,27.9,37.4,22.6,13.1,5.6,5.4,3.8,26.6,25.2,87.8,-4.8,3,3,12,2,15,6,5,10,8,8,6,6,10,2,5,3,3,14,8,3,9,13,15,5,6,1,1999-00
1610612758,Sacramento Kings,5,2,3,0.4,48.0,41.6,89.2,0.466,3.8,12.6,0.302,17.4,27.2,0.64,18.0,33.0,51.0,21.8,11.2,6.6,6.4,3.6,23.4,22.0,104.4,8.0,9,9,1,8,7,16,16,14,2,6,4,4,11,1,16,14,16,13,16,6,13,14,8,13,16,15,1999-00
1610612759,San Antonio Spurs,4,1,3,0.25,48.0,33.3,83.8,0.397,4.0,14.8,0.271,12.5,18.0,0.694,14.0,34.0,48.0,20.8,15.3,9.3,9.8,7.5,25.3,20.8,83.0,1.3,12,12,1,12,7,7,15,1,4,9,1,1,1,6,14,16,15,10,4,15,16,1,13,16,2,8,1999-00
1610612760,Seattle SuperSonics,5,2,3,0.4,48.0,36.0,76.8,0.469,6.0,13.0,0.462,16.4,21.0,0.781,11.2,30.8,42.0,25.2,15.8,8.2,5.8,3.4,22.2,21.8,94.4,1.2,9,9,1,8,7,14,8,15,12,7,15,2,2,12,9,11,12,16,3,12,10,15,4,15,12,7,1999-00
1610612761,Toronto Raptors,3,0,3,0.0,48.0,30.3,67.0,0.453,5.3,11.3,0.471,21.7,29.0,0.747,7.7,29.3,37.0,12.0,16.0,8.0,5.0,4.3,24.0,26.0,87.7,4.0,15,15,1,15,7,2,1,12,9,1,16,14,14,8,1,6,2,1,2,11,8,10,11,2,5,13,1999-00
1610612762,Utah Jazz,10,4,6,0.4,48.0,33.6,75.8,0.443,6.0,15.1,0.397,20.0,27.3,0.733,11.6,28.7,40.3,20.3,14.2,8.4,3.8,5.4,23.2,25.0,93.2,4.9,5,7,12,8,7,8,7,9,12,11,12,12,12,7,11,5,5,9,5,14,5,6,6,6,9,14,1999-00
1610612766,Charlotte Hornets,10,6,4,0.6,48.0,33.3,77.7,0.429,6.4,17.4,0.368,16.4,21.4,0.766,10.6,30.3,40.9,21.8,15.0,5.7,6.9,4.6,24.9,20.9,89.4,-6.3,6,5,10,2,5,4,6,9,14,14,8,2,2,9,3,7,5,13,2,3,16,14,16,14,2,2,2000-01
1610612742,Dallas Mavericks,10,4,6,0.4,48.0,35.4,77.5,0.457,5.3,13.6,0.39,19.8,27.4,0.723,12.5,33.0,45.5,23.4,13.5,5.7,5.3,5.5,24.0,23.4,95.9,3.7,6,7,12,7,5,13,5,15,9,5,12,7,8,3,9,12,10,15,9,3,9,8,15,10,11,9,2000-01
1610612754,Indiana Pacers,4,1,3,0.25,48.0,34.0,80.3,0.424,3.3,11.0,0.295,22.3,28.3,0.788,14.5,32.8,47.3,21.0,11.0,7.5,5.8,4.5,21.5,23.5,93.5,6.3,11,11,2,11,5,6,9,7,1,1,4,12,10,13,12,11,13,12,16,8,13,15,5,8,8,12,2000-01
1610612747,Los Angeles Lakers,16,15,1,0.938,48.3,33.2,81.3,0.408,4.0,14.8,0.271,20.3,26.4,0.766,11.8,29.0,40.8,16.6,14.0,7.5,5.8,5.8,23.7,22.7,90.6,-12.8,3,1,1,1,2,3,10,2,3,11,3,9,7,8,5,3,4,2,4,8,13,5,13,11,3,1,2000-01
1610612748,Miami Heat,3,0,3,0.0,48.0,34.3,74.3,0.462,5.0,11.7,0.429,27.0,34.0,0.794,12.0,31.7,43.7,18.3,14.0,12.3,4.0,5.0,20.7,25.3,100.7,22.3,15,15,2,15,5,8,3,16,6,4,16,15,15,14,7,8,8,5,4,16,2,11,2,3,14,16,2000-01
1610612749,Milwaukee Bucks,18,10,8,0.556,48.3,34.6,82.9,0.417,5.0,13.8,0.363,20.1,27.6,0.728,14.5,29.4,43.9,20.7,11.5,7.7,4.8,6.8,20.8,23.8,94.3,-1.4,2,3,15,3,3,10,11,5,6,6,7,8,9,5,12,6,9,10,15,11,4,1,3,7,10,3,2000-01
