TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PCT_FGA_2PT_RANK,PCT_FGA_3PT_RANK,PCT_PTS_2PT_RANK,PCT_PTS_2PT_MR_RANK,PCT_PTS_3PT_RANK,PCT_PTS_FB_RANK,PCT_PTS_FT_RANK,PCT_PTS_OFF_TOV_RANK,PCT_PTS_PAINT_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,SEASON
1610612756,Phoenix Suns,11,6,5,0.545,48.0,0.771,0.229,0.613,0.19,0.204,0.169,0.183,0.162,0.423,0.561,0.439,0.769,0.231,0.599,0.401,6,5,11,5,5,9,8,6,10,7,2,15,9,6,5,12,15,2,6,11,2006-07
1610612759,San Antonio Spurs,20,16,4,0.8,48.0,0.744,0.256,0.579,0.174,0.237,0.087,0.184,0.157,0.406,0.462,0.538,0.934,0.066,0.563,0.437,1,1,1,1,5,12,5,11,13,4,12,13,11,8,10,7,6,11,7,10,2006-07
1610612761,Toronto Raptors,6,2,4,0.333,48.0,0.803,0.197,0.598,0.349,0.176,0.095,0.226,0.169,0.25,0.411,0.589,0.938,0.063,0.497,0.503,10,10,1,10,5,4,13,9,1,13,10,4,6,16,14,3,5,12,14,3,2006-07
1610612762,Utah Jazz,17,9,8,0.529,48.3,0.841,0.159,0.656,0.225,0.132,0.105,0.212,0.165,0.431,0.564,0.436,0.945,0.055,0.609,0.391,3,4,15,6,4,2,15,3,6,15,8,7,7,5,4,13,4,13,5,12,2006-07
1610612764,Washington Wizards,4,0,4,0.0,48.0,0.753,0.247,0.612,0.202,0.205,0.098,0.183,0.131,0.41,0.446,0.554,1.0,0.0,0.547,0.453,14,14,1,14,5,11,6,7,8,6,9,14,16,7,11,6,1,15,8,9,2006-07
1610612737,Atlanta Hawks,7,3,4,0.429,48.0,0.826,0.174,0.58,0.187,0.138,0.097,0.282,0.134,0.393,0.548,0.452,0.893,0.107,0.595,0.405,9,9,1,9,5,3,14,11,10,14,10,1,12,10,6,11,6,11,6,11,2007-08
1610612738,Boston Celtics,26,16,10,0.615,48.0,0.776,0.224,0.586,0.214,0.193,0.095,0.221,0.189,0.372,0.577,0.423,0.93,0.07,0.64,0.36,1,1,16,2,5,8,9,9,6,9,13,6,4,12,2,15,1,16,3,14,2007-08
1610612739,Cleveland Cavaliers,13,7,6,0.538,48.0,0.738,0.262,0.542,0.212,0.223,0.108,0.234,0.165,0.33,0.596,0.404,0.839,0.161,0.649,0.351,5,5,11,5,5,13,4,15,7,5,7,5,6,13,1,16,12,5,1,16,2007-08
1610612742,Dallas Mavericks,5,1,4,0.2,48.0,0.736,0.264,0.519,0.191,0.23,0.136,0.251,0.083,0.328,0.533,0.467,0.889,0.111,0.614,0.386,13,13,1,13,5,14,3,16,9,4,3,3,16,14,7,10,7,9,4,13,2007-08
1610612743,Denver Nuggets,4,0,4,0.0,48.0,0.797,0.203,0.655,0.143,0.133,0.16,0.212,0.153,0.512,0.436,0.564,0.889,0.111,0.49,0.51,16,16,1,16,5,6,11,4,14,15,2,8,8,1,14,3,7,9,14,3,2007-08
1610612765,Detroit Pistons,17,10,7,0.588,48.0,0.821,0.179,0.642,0.323,0.149,0.107,0.209,0.201,0.319,0.569,0.431,0.844,0.156,0.606,0.394,3,3,13,3,5,4,13,5,1,13,8,9,2,15,3,14,10,7,5,12,2007-08
1610612745,Houston Rockets,6,2,4,0.333,48.0,0.746,0.254,0.598,0.174,0.199,0.093,0.203,0.178,0.424,0.411,0.589,0.8,0.2,0.482,0.518,10,10,1,10,5,11,6,7,11,7,14,11,5,4,15,2,13,4,16,1,2007-08
1610612747,Los Angeles Lakers,21,14,7,0.667,48.2,0.759,0.241,0.582,0.163,0.204,0.092,0.214,0.139,0.419,0.511,0.489,0.795,0.205,0.565,0.435,2,2,13,1,4,9,8,10,13,6,15,7,11,7,8,9,14,3,9,8,2007-08
1610612740,New Orleans Hornets,12,7,5,0.583,48.0,0.827,0.173,0.659,0.257,0.179,0.131,0.162,0.142,0.402,0.442,0.558,0.899,0.101,0.512,0.488,6,5,9,4,5,2,15,2,4,10,4,16,10,9,13,4,5,12,10,7,2007-08
1610612753,Orlando Magic,10,5,5,0.5,48.0,0.664,0.336,0.544,0.14,0.278,0.115,0.178,0.113,0.404,0.352,0.648,0.9,0.1,0.492,0.508,8,8,9,7,5,16,1,14,16,1,6,13,15,8,16,1,4,13,13,4,2007-08
1610612755,Philadelphia 76ers,6,2,4,0.333,48.0,0.895,0.105,0.683,0.26,0.064,0.169,0.252,0.219,0.423,0.483,0.517,0.909,0.091,0.508,0.492,10,10,1,10,5,1,16,1,3,16,1,2,1,5,10,7,3,14,11,6,2007-08
1610612756,Phoenix Suns,5,1,4,0.2,50.0,0.82,0.18,0.657,0.227,0.149,0.096,0.193,0.124,0.43,0.442,0.558,0.84,0.16,0.495,0.505,13,13,1,13,1,5,12,3,5,12,11,12,13,3,12,5,11,6,12,5,2007-08
1610612759,San Antonio Spurs,17,9,8,0.529,48.6,0.748,0.252,0.595,0.203,0.24,0.095,0.164,0.121,0.393,0.492,0.508,0.875,0.125,0.573,0.427,3,4,15,6,2,10,7,8,8,3,12,15,14,11,9,8,9,8,8,9,2007-08
1610612761,Toronto Raptors,5,1,4,0.2,48.0,0.72,0.28,0.579,0.274,0.254,0.099,0.167,0.189,0.306,0.563,0.438,0.929,0.071,0.645,0.355,13,13,1,13,5,15,2,12,2,2,9,14,3,16,4,13,2,15,2,15,2007-08
1610612762,Utah Jazz,12,6,6,0.5,48.4,0.796,0.204,0.618,0.172,0.177,0.089,0.205,0.147,0.447,0.559,0.441,0.743,0.257,0.588,0.412,6,7,11,7,3,7,10,6,12,11,16,10,9,2,5,12,15,2,7,10,2007-08
1610612764,Washington Wizards,6,2,4,0.333,48.0,0.738,0.262,0.564,0.141,0.195,0.116,0.241,0.156,0.423,0.449,0.551,0.667,0.333,0.49,0.51,10,10,1,10,5,12,5,13,15,8,5,4,7,6,11,6,16,1,15,2,2007-08
1610612737,Atlanta Hawks,11,4,7,0.364,48.0,0.762,0.238,0.571,0.156,0.218,0.174,0.211,0.192,0.416,0.508,0.492,0.776,0.224,0.562,0.438,7,8,13,10,6,9,8,11,14,4,1,7,1,2,4,13,10,7,5,12,2008-09
1610612738,Boston Celtics,14,7,7,0.5,50.5,0.778,0.222,0.601,0.218,0.197,0.113,0.201,0.134,0.383,0.544,0.456,0.926,0.074,0.613,0.387,4,5,13,6,2,6,11,6,8,12,7,10,15,10,3,14,3,14,2,15,2008-09
1610612741,Chicago Bulls,7,3,4,0.429,53.0,0.779,0.221,0.575,0.224,0.202,0.137,0.223,0.142,0.351,0.472,0.528,0.706,0.294,0.517,0.483,9,9,1,8,1,5,12,10,7,10,4,5,10,13,8,9,15,2,11,6,2008-09
1610612739,Cleveland Cavaliers,14,10,4,0.714,48.4,0.737,0.263,0.577,0.211,0.204,0.121,0.219,0.15,0.366,0.5,0.5,0.763,0.237,0.55,0.45,4,3,1,1,5,11,6,9,9,8,6,6,9,11,6,11,11,6,6,11,2008-09
1610612742,Dallas Mavericks,10,5,5,0.5,48.0,0.728,0.272,0.557,0.248,0.216,0.102,0.227,0.139,0.309,0.435,0.565,0.795,0.205,0.508,0.492,8,7,10,6,6,14,3,12,4,6,12,4,12,15,13,4,9,8,12,5,2008-09
1610612743,Denver Nuggets,16,10,6,0.625,48.0,0.731,0.269,0.541,0.148,0.224,0.134,0.235,0.174,0.393,0.57,0.43,0.744,0.256,0.607,0.393,3,3,11,3,6,13,4,14,16,3,5,2,2,4,2,15,13,4,3,14,2008-09
1610612765,Detroit Pistons,4,0,4,0.0,48.0,0.841,0.159,0.731,0.417,0.115,0.103,0.154,0.135,0.314,0.474,0.526,1.0,0.0,0.524,0.476,16,16,1,16,6,1,16,1,1,16,11,16,14,14,7,10,1,16,9,8,2008-09
1610612745,Houston Rockets,13,7,6,0.538,48.0,0.735,0.265,0.599,0.209,0.217,0.056,0.184,0.14,0.39,0.447,0.553,0.721,0.279,0.5,0.5,6,5,11,5,6,12,5,7,10,5,16,12,11,6,11,6,14,3,13,4,2008-09
1610612747,Los Angeles Lakers,23,16,7,0.696,48.4,0.771,0.229,0.595,0.18,0.204,0.104,0.201,0.167,0.415,0.451,0.549,0.813,0.188,0.518,0.482,2,1,13,2,4,7,10,8,12,9,9,11,4,3,10,7,7,10,10,7,2008-09
1610612748,Miami Heat,7,3,4,0.429,48.0,0.713,0.287,0.548,0.246,0.243,0.07,0.209,0.164,0.301,0.444,0.556,0.6,0.4,0.479,0.521,9,9,1,8,6,15,2,13,5,2,15,8,6,16,12,5,16,1,14,3,2008-09
1610612740,New Orleans Hornets,5,1,4,0.2,48.0,0.738,0.262,0.518,0.157,0.214,0.147,0.268,0.116,0.361,0.505,0.495,0.8,0.2,0.568,0.432,13,13,1,13,6,10,7,16,13,7,3,1,16,12,5,12,8,9,4,13,2008-09
1610612753,Orlando Magic,24,13,11,0.542,48.6,0.691,0.309,0.539,0.15,0.259,0.103,0.202,0.156,0.389,0.451,0.549,0.846,0.154,0.547,0.453,1,2,16,4,3,16,1,15,15,1,10,9,7,8,9,8,6,11,7,10,2008-09
1610612755,Philadelphia 76ers,6,2,4,0.333,48.0,0.789,0.211,0.637,0.245,0.198,0.149,0.166,0.166,0.392,0.432,0.568,0.971,0.029,0.525,0.475,11,11,1,11,6,4,13,4,6,11,2,14,5,5,14,3,2,15,8,9,2008-09
1610612757,Portland Trail Blazers,6,2,4,0.333,48.0,0.81,0.19,0.639,0.249,0.189,0.078,0.172,0.155,0.39,0.377,0.623,0.758,0.242,0.44,0.56,11,11,1,11,6,3,14,3,3,14,14,13,8,7,15,2,12,5,16,1,2008-09
1610612759,San Antonio Spurs,5,1,4,0.2,48.0,0.77,0.23,0.646,0.261,0.192,0.088,0.162,0.137,0.385,0.377,0.623,0.862,0.138,0.457,0.543,13,13,1,13,6,8,9,2,2,13,13,15,13,9,16,1,5,12,15,2,2008-09
1610612762,Utah Jazz,5,1,4,0.2,48.0,0.82,0.18,0.616,0.197,0.154,0.109,0.23,0.17,0.419,0.7,0.3,0.88,0.12,0.726,0.274,13,13,1,13,6,2,15,5,11,15,8,3,3,1,1,16,4,13,1,16,2008-09
1610612737,Atlanta Hawks,11,4,7,0.364,48.0,0.829,0.171,0.654,0.262,0.152,0.118,0.193,0.144,0.392,0.429,0.571,0.84,0.16,0.484,0.516,5,6,14,9,3,2,15,3,2,14,9,12,11,9,14,3,7,9,15,2,2009-10
1610612738,Boston Celtics,24,15,9,0.625,48.2,0.789,0.211,0.607,0.204,0.185,0.139,0.208,0.182,0.403,0.561,0.439,0.885,0.115,0.616,0.384,1,2,16,3,2,4,13,6,8,9,5,8,3,7,3,14,4,13,3,14,2009-10
1610612766,Charlotte Bobcats,4,0,4,0.0,48.0,0.759,0.241,0.62,0.211,0.167,0.096,0.213,0.187,0.409,0.585,0.415,1.0,0.0,0.648,0.352,16,16,1,16,3,10,7,4,7,13,13,7,2,6,1,16,1,16,1,16,2009-10
1610612741,Chicago Bulls,5,1,4,0.2,48.0,0.875,0.125,0.713,0.326,0.099,0.163,0.188,0.138,0.388,0.468,0.532,0.875,0.125,0.503,0.497,14,14,1,14,3,1,16,1,1,16,2,14,13,11,8,9,5,12,14,3,2009-10
1610612739,Cleveland Cavaliers,11,6,5,0.545,48.0,0.723,0.277,0.554,0.151,0.215,0.129,0.231,0.122,0.403,0.557,0.443,0.785,0.215,0.604,0.396,5,5,10,5,3,14,3,13,14,5,7,3,15,8,4,13,13,4,4,13,2009-10
1610612742,Dallas Mavericks,6,2,4,0.333,48.0,0.756,0.244,0.596,0.223,0.205,0.158,0.199,0.156,0.373,0.494,0.506,0.763,0.237,0.544,0.456,10,10,1,10,3,11,6,9,4,6,3,10,7,12,7,10,15,2,7,10,2009-10
1610612743,Denver Nuggets,6,2,4,0.333,48.0,0.769,0.231,0.564,0.116,0.178,0.139,0.258,0.166,0.448,0.449,0.551,0.821,0.179,0.513,0.487,10,10,1,10,3,7,10,12,15,11,6,2,5,1,13,4,9,8,13,4,2009-10
1610612747,Los Angeles Lakers,23,16,7,0.696,48.0,0.745,0.255,0.604,0.194,0.203,0.07,0.194,0.142,0.41,0.464,0.536,0.803,0.197,0.526,0.474,2,1,14,2,3,12,5,7,9,8,16,11,12,5,9,8,12,5,10,7,2009-10
1610612748,Miami Heat,5,1,4,0.2,48.0,0.764,0.236,0.612,0.224,0.233,0.071,0.155,0.196,0.388,0.5,0.5,0.618,0.382,0.524,0.476,14,14,1,14,3,9,8,5,3,3,15,16,1,10,6,11,16,1,11,6,2009-10
1610612749,Milwaukee Bucks,7,3,4,0.429,48.0,0.732,0.268,0.603,0.19,0.219,0.094,0.178,0.165,0.413,0.405,0.595,0.804,0.196,0.483,0.517,9,9,1,6,3,13,4,8,10,4,14,15,6,4,15,2,11,6,16,1,2009-10
1610612760,Oklahoma City Thunder,6,2,4,0.333,48.0,0.764,0.236,0.536,0.178,0.176,0.163,0.288,0.13,0.359,0.464,0.536,0.818,0.182,0.527,0.473,10,10,1,10,3,8,9,14,11,12,1,1,14,15,10,7,10,7,9,8,2009-10
1610612753,Orlando Magic,14,10,4,0.714,48.4,0.62,0.38,0.475,0.115,0.306,0.107,0.219,0.166,0.359,0.399,0.601,0.783,0.217,0.514,0.486,4,3,1,1,1,16,1,16,16,1,11,6,4,13,16,1,14,3,12,5,2009-10
1610612756,Phoenix Suns,16,10,6,0.625,48.0,0.693,0.307,0.534,0.175,0.263,0.099,0.203,0.119,0.359,0.452,0.548,0.84,0.16,0.548,0.452,3,3,11,3,3,15,2,15,12,2,12,9,16,14,12,5,7,9,6,11,2009-10
1610612757,Portland Trail Blazers,6,2,4,0.333,48.0,0.783,0.217,0.573,0.219,0.204,0.111,0.222,0.156,0.355,0.513,0.488,0.921,0.079,0.591,0.409,10,10,1,10,3,5,12,11,5,7,10,5,8,16,5,12,3,14,5,12,2009-10
1610612759,San Antonio Spurs,10,4,6,0.4,48.0,0.819,0.181,0.658,0.214,0.15,0.146,0.193,0.152,0.443,0.462,0.538,0.958,0.042,0.527,0.473,7,6,11,7,3,3,14,2,6,15,4,13,10,2,11,6,2,15,8,9,2009-10
1610612762,Utah Jazz,10,4,6,0.4,48.0,0.781,0.219,0.59,0.166,0.182,0.122,0.228,0.153,0.424,0.579,0.421,0.846,0.154,0.625,0.375,7,6,11,7,3,6,11,10,13,10,8,4,9,3,2,15,6,11,2,15,2009-10
1610612737,Atlanta Hawks,12,6,6,0.5,48.0,0.816,0.184,0.659,0.242,0.157,0.113,0.185,0.153,0.417,0.516,0.484,0.759,0.241,0.549,0.451,6,6,11,7,8,2,15,2,2,13,10,14,10,7,4,13,13,4,6,11,2010-11
1610612738,Boston Celtics,9,5,4,0.556,48.6,0.792,0.208,0.599,0.242,0.236,0.13,0.165,0.178,0.357,0.506,0.494,0.896,0.104,0.587,0.413,8,7,1,4,4,6,11,10,1,3,7,15,5,14,5,12,3,14,4,13,2010-11
1610612741,Chicago Bulls,16,9,7,0.563,48.3,0.762,0.238,0.599,0.193,0.205,0.141,0.197,0.187,0.405,0.535,0.465,0.842,0.158,0.592,0.408,4,3,14,3,6,10,7,9,7,7,3,12,4,9,3,14,9,8,3,14,2010-11
1610612742,Dallas Mavericks,21,16,5,0.762,48.2,0.703,0.297,0.524,0.177,0.268,0.11,0.209,0.153,0.346,0.496,0.504,0.842,0.158,0.584,0.416,1,1,10,1,7,15,2,15,13,2,12,8,9,16,7,10,8,9,5,12,2010-11
1610612743,Denver Nuggets,5,1,4,0.2,48.0,0.761,0.239,0.53,0.181,0.209,0.117,0.261,0.129,0.349,0.442,0.558,0.912,0.088,0.54,0.46,13,13,1,13,8,11,6,14,11,5,8,1,15,15,12,5,1,16,8,9,2010-11
1610612754,Indiana Pacers,5,1,4,0.2,48.0,0.808,0.192,0.599,0.222,0.193,0.135,0.208,0.235,0.377,0.437,0.563,0.724,0.276,0.488,0.512,13,13,1,13,8,3,14,8,3,8,6,9,1,12,14,3,16,1,15,2,2010-11
1610612747,Los Angeles Lakers,10,4,6,0.4,48.0,0.787,0.213,0.642,0.165,0.155,0.1,0.204,0.147,0.476,0.505,0.495,0.792,0.208,0.545,0.455,7,8,11,8,8,7,10,3,15,14,15,10,11,1,6,11,12,5,7,10,2010-11
1610612763,Memphis Grizzlies,13,7,6,0.538,49.9,0.856,0.144,0.666,0.204,0.117,0.108,0.217,0.155,0.462,0.468,0.532,0.9,0.1,0.514,0.486,5,5,11,5,1,1,16,1,6,16,13,6,8,2,8,9,2,15,11,6,2010-11
1610612748,Miami Heat,21,14,7,0.667,48.5,0.756,0.244,0.576,0.192,0.191,0.116,0.233,0.178,0.384,0.439,0.561,0.806,0.194,0.505,0.495,1,2,14,2,5,12,5,11,8,9,9,3,6,10,13,4,10,7,13,4,2010-11
1610612740,New Orleans Hornets,6,2,4,0.333,48.0,0.805,0.195,0.634,0.209,0.151,0.106,0.215,0.177,0.425,0.576,0.424,0.852,0.148,0.614,0.386,9,9,1,9,8,4,13,5,5,15,14,7,7,5,1,16,6,11,1,16,2010-11
1610612752,New York Knicks,4,0,4,0.0,48.0,0.714,0.286,0.523,0.165,0.273,0.074,0.204,0.198,0.358,0.453,0.547,0.727,0.273,0.523,0.477,16,16,1,16,8,14,3,16,14,1,16,11,2,13,10,7,15,2,10,7,2010-11
1610612760,Oklahoma City Thunder,17,9,8,0.529,49.5,0.75,0.25,0.566,0.184,0.184,0.15,0.25,0.133,0.382,0.436,0.564,0.794,0.206,0.5,0.5,3,3,16,6,2,13,4,12,10,10,2,2,14,11,15,2,11,6,14,3,2010-11
1610612753,Orlando Magic,6,2,4,0.333,48.0,0.69,0.31,0.56,0.132,0.209,0.113,0.231,0.135,0.429,0.403,0.597,0.73,0.27,0.468,0.532,9,9,1,9,8,16,1,13,16,6,11,4,13,4,16,1,14,3,16,1,2010-11
1610612755,Philadelphia 76ers,5,1,4,0.2,48.0,0.799,0.201,0.633,0.217,0.222,0.155,0.145,0.129,0.416,0.547,0.453,0.844,0.156,0.604,0.396,13,13,1,13,8,5,12,6,4,4,1,16,16,8,2,15,7,10,2,15,2010-11
1610612757,Portland Trail Blazers,6,2,4,0.333,48.0,0.772,0.228,0.639,0.185,0.17,0.138,0.191,0.146,0.454,0.45,0.55,0.867,0.133,0.513,0.487,9,9,1,9,8,8,9,4,9,11,5,13,12,3,11,6,5,12,12,5,2010-11
1610612759,San Antonio Spurs,6,2,4,0.333,48.8,0.765,0.235,0.601,0.18,0.17,0.14,0.23,0.187,0.42,0.465,0.535,0.875,0.125,0.53,0.47,9,9,1,9,3,9,8,7,12,12,4,5,3,6,9,8,4,13,9,8,2010-11
1610612737,Atlanta Hawks,6,2,4,0.333,48.8,0.763,0.237,0.633,0.183,0.213,0.168,0.154,0.17,0.45,0.519,0.481,0.686,0.314,0.55,0.45,11,11,1,11,2,10,7,8,11,4,3,14,6,3,4,13,14,3,6,11,2011-12
1610612738,Boston Celtics,20,11,9,0.55,48.8,0.789,0.211,0.651,0.247,0.156,0.135,0.193,0.154,0.404,0.547,0.453,0.828,0.172,0.586,0.414,2,3,16,4,3,6,11,5,4,12,6,10,11,11,3,14,7,10,3,14,2011-12
1610612741,Chicago Bulls,6,2,4,0.333,48.0,0.843,0.157,0.704,0.328,0.154,0.132,0.142,0.142,0.375,0.652,0.348,0.731,0.269,0.662,0.338,11,11,1,11,8,3,14,2,1,13,7,16,14,14,1,16,13,4,1,16,2011-12
1610612742,Dallas Mavericks,4,0,4,0.0,48.0,0.724,0.276,0.504,0.161,0.257,0.088,0.239,0.164,0.343,0.372,0.628,0.844,0.156,0.492,0.508,15,15,1,15,8,14,3,16,13,3,14,2,9,15,16,1,5,12,13,4,2011-12
1610612743,Denver Nuggets,7,3,4,0.429,48.0,0.787,0.213,0.685,0.154,0.164,0.202,0.151,0.146,0.532,0.487,0.513,0.892,0.108,0.543,0.457,9,9,1,7,8,7,10,3,14,11,1,15,13,1,7,10,2,15,7,10,2011-12
1610612754,Indiana Pacers,11,6,5,0.545,48.5,0.775,0.225,0.616,0.186,0.189,0.128,0.195,0.174,0.43,0.406,0.594,0.857,0.143,0.482,0.518,7,6,10,5,5,9,8,11,10,8,9,9,3,6,14,3,4,13,15,2,2011-12
1610612746,Los Angeles Clippers,11,4,7,0.364,48.5,0.783,0.217,0.622,0.218,0.204,0.123,0.174,0.198,0.404,0.444,0.556,0.765,0.235,0.501,0.499,7,8,12,10,5,8,9,9,5,6,12,11,1,12,11,6,12,5,10,7,2011-12
1610612747,Los Angeles Lakers,12,5,7,0.417,48.0,0.793,0.207,0.637,0.174,0.168,0.098,0.196,0.14,0.463,0.49,0.51,0.794,0.206,0.536,0.464,6,7,12,9,8,5,12,7,12,10,13,8,15,2,6,11,9,8,8,9,2011-12
1610612763,Memphis Grizzlies,7,3,4,0.429,48.7,0.845,0.155,0.638,0.194,0.113,0.123,0.25,0.173,0.444,0.466,0.534,0.792,0.208,0.5,0.5,9,9,1,7,4,2,15,6,9,15,11,1,4,4,10,7,10,7,11,5,2011-12
1610612748,Miami Heat,23,16,7,0.696,48.4,0.742,0.258,0.578,0.149,0.21,0.13,0.212,0.173,0.429,0.417,0.583,0.841,0.159,0.5,0.5,1,1,12,2,7,13,4,13,15,5,8,4,5,7,12,5,6,11,11,5,2011-12
1610612752,New York Knicks,5,1,4,0.2,48.0,0.752,0.248,0.618,0.208,0.181,0.07,0.2,0.167,0.411,0.375,0.625,0.6,0.4,0.412,0.588,13,13,1,13,8,12,5,10,7,9,15,6,7,9,15,2,16,1,16,1,2011-12
1610612760,Oklahoma City Thunder,20,13,7,0.65,48.0,0.76,0.24,0.6,0.213,0.201,0.162,0.198,0.164,0.387,0.413,0.587,0.801,0.199,0.484,0.516,2,2,12,3,8,11,6,12,6,7,5,7,8,13,13,4,8,9,14,3,2011-12
1610612753,Orlando Magic,5,1,4,0.2,49.0,0.684,0.316,0.539,0.205,0.301,0.031,0.16,0.16,0.334,0.469,0.531,0.786,0.214,0.555,0.445,13,13,1,13,1,16,1,15,8,1,16,13,10,16,9,8,11,6,5,12,2011-12
1610612755,Philadelphia 76ers,13,7,6,0.538,48.0,0.832,0.168,0.655,0.25,0.14,0.167,0.205,0.183,0.406,0.559,0.441,0.615,0.385,0.566,0.434,5,5,11,6,8,4,13,4,3,14,4,5,2,10,2,15,15,2,4,13,2011-12
1610612759,San Antonio Spurs,14,10,4,0.714,48.0,0.713,0.287,0.559,0.119,0.277,0.125,0.164,0.136,0.44,0.506,0.494,0.894,0.106,0.603,0.397,4,4,1,1,8,15,2,14,16,2,10,12,16,5,5,12,1,16,2,15,2011-12
1610612762,Utah Jazz,4,0,4,0.0,48.0,0.869,0.131,0.707,0.296,0.078,0.188,0.214,0.154,0.412,0.484,0.516,0.889,0.111,0.511,0.489,15,15,1,15,8,1,16,1,2,16,2,3,12,8,8,9,3,14,9,8,2011-12
1610612737,Atlanta Hawks,6,2,4,0.333,48.0,0.759,0.241,0.593,0.194,0.207,0.131,0.2,0.166,0.399,0.509,0.491,0.919,0.081,0.587,0.413,10,10,1,10,11,5,12,8,5,9,6,6,6,12,4,13,2,15,3,14,2012-13
1610612738,Boston Celtics,6,2,4,0.333,48.8,0.7,0.3,0.526,0.17,0.249,0.16,0.225,0.152,0.356,0.508,0.492,0.854,0.146,0.591,0.409,10,10,1,10,6,13,4,15,10,5,1,3,10,15,5,12,8,9,2,15,2012-13
