TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PCT_FGA_2PT_RANK,PCT_FGA_3PT_RANK,PCT_PTS_2PT_RANK,PCT_PTS_2PT_MR_RANK,PCT_PTS_3PT_RANK,PCT_PTS_FB_RANK,PCT_PTS_FT_RANK,PCT_PTS_OFF_TOV_RANK,PCT_PTS_PAINT_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,SEASON
1610612751,Brooklyn Nets,7,3,4,0.429,50.1,0.768,0.232,0.621,0.164,0.185,0.135,0.194,0.155,0.457,0.491,0.509,0.767,0.233,0.537,0.463,9,9,1,8,1,3,14,4,12,12,5,9,8,3,8,9,15,2,11,6,2012-13
1610612741,Chicago Bulls,12,5,7,0.417,49.3,0.787,0.213,0.644,0.239,0.177,0.076,0.18,0.139,0.404,0.515,0.485,0.785,0.215,0.557,0.443,5,7,13,9,3,2,15,2,1,14,14,11,12,9,2,15,12,5,8,9,2012-13
1610612743,Denver Nuggets,6,2,4,0.333,48.0,0.735,0.265,0.586,0.126,0.204,0.129,0.21,0.193,0.46,0.486,0.514,0.929,0.071,0.57,0.43,10,10,1,10,11,11,6,10,15,11,7,4,3,2,11,6,1,16,6,11,2012-13
1610612744,Golden State Warriors,12,6,6,0.5,49.3,0.735,0.265,0.591,0.205,0.253,0.108,0.156,0.137,0.386,0.495,0.505,0.769,0.231,0.556,0.444,5,5,9,5,3,10,7,9,3,4,11,14,13,13,6,11,14,3,9,8,2012-13
1610612745,Houston Rockets,6,2,4,0.333,48.0,0.584,0.416,0.453,0.053,0.35,0.145,0.197,0.142,0.4,0.397,0.603,0.771,0.229,0.524,0.476,10,10,1,10,11,16,1,16,16,1,2,7,11,11,15,2,13,4,13,4,2012-13
1610612754,Indiana Pacers,19,11,8,0.579,48.3,0.742,0.258,0.565,0.135,0.205,0.079,0.23,0.134,0.43,0.46,0.54,0.882,0.118,0.542,0.458,3,3,16,3,10,8,9,13,14,10,13,1,14,6,13,4,7,10,10,7,2012-13
1610612746,Los Angeles Clippers,6,2,4,0.333,48.0,0.746,0.254,0.62,0.169,0.185,0.12,0.195,0.129,0.451,0.489,0.511,0.629,0.371,0.512,0.488,10,10,1,10,11,7,10,5,11,13,9,8,15,5,9,8,16,1,15,2,2012-13
1610612747,Los Angeles Lakers,4,0,4,0.0,48.0,0.763,0.237,0.692,0.17,0.176,0.067,0.132,0.117,0.522,0.475,0.525,0.9,0.1,0.536,0.464,15,15,1,15,11,4,13,1,9,15,16,16,16,1,12,5,3,14,12,5,2012-13
1610612763,Memphis Grizzlies,15,8,7,0.533,49.0,0.818,0.182,0.618,0.194,0.152,0.107,0.23,0.181,0.424,0.515,0.485,0.889,0.111,0.568,0.432,4,4,13,4,5,1,16,6,4,16,12,2,5,8,3,14,5,12,7,10,2012-13
1610612748,Miami Heat,23,16,7,0.696,48.4,0.736,0.264,0.579,0.177,0.238,0.115,0.183,0.19,0.402,0.488,0.512,0.887,0.113,0.574,0.426,1,1,13,2,8,9,8,11,7,6,10,10,4,10,10,7,6,11,5,12,2012-13
1610612749,Milwaukee Bucks,4,0,4,0.0,48.0,0.7,0.3,0.639,0.188,0.211,0.144,0.15,0.258,0.452,0.55,0.45,0.792,0.208,0.594,0.406,15,15,1,15,11,14,3,3,6,8,3,15,1,4,1,16,10,6,1,16,2012-13
1610612752,New York Knicks,12,6,6,0.5,48.4,0.712,0.288,0.57,0.216,0.271,0.071,0.159,0.202,0.354,0.347,0.653,0.792,0.208,0.454,0.546,5,5,9,5,9,12,5,12,2,2,15,13,2,16,16,1,10,6,16,1,2012-13
1610612760,Oklahoma City Thunder,11,5,6,0.455,48.5,0.697,0.303,0.532,0.163,0.263,0.136,0.205,0.162,0.369,0.424,0.576,0.811,0.189,0.52,0.48,8,7,9,7,7,15,2,14,13,3,4,5,7,14,14,3,9,8,14,3,2012-13
1610612759,San Antonio Spurs,21,15,6,0.714,49.4,0.747,0.253,0.602,0.177,0.235,0.123,0.163,0.152,0.425,0.492,0.508,0.891,0.109,0.574,0.426,2,2,9,1,2,6,11,7,8,7,8,12,9,7,7,10,4,13,4,13,2012-13
1610612737,Atlanta Hawks,7,3,4,0.429,48.0,0.583,0.417,0.411,0.117,0.366,0.113,0.223,0.172,0.294,0.391,0.609,0.835,0.165,0.557,0.443,9,9,1,8,8,16,1,16,14,1,7,2,3,16,15,2,6,11,9,8,2013-14
1610612751,Brooklyn Nets,12,5,7,0.417,48.0,0.698,0.302,0.565,0.154,0.243,0.09,0.191,0.138,0.412,0.432,0.568,0.86,0.14,0.528,0.472,6,7,11,13,8,13,4,10,11,8,15,8,10,5,12,5,3,14,11,6,2013-14
1610612766,Charlotte Bobcats,4,0,4,0.0,48.0,0.718,0.282,0.565,0.168,0.253,0.098,0.182,0.101,0.397,0.538,0.462,0.742,0.258,0.585,0.415,16,16,1,16,8,9,8,11,9,4,12,12,16,7,5,12,13,4,5,12,2013-14
1610612741,Chicago Bulls,5,1,4,0.2,49.0,0.756,0.244,0.596,0.204,0.213,0.058,0.191,0.124,0.391,0.545,0.455,0.875,0.125,0.608,0.392,15,15,1,15,5,3,14,4,3,13,16,7,13,8,4,13,1,16,2,15,2013-14
1610612742,Dallas Mavericks,7,3,4,0.429,48.0,0.741,0.259,0.607,0.243,0.25,0.113,0.143,0.147,0.364,0.442,0.558,0.661,0.339,0.489,0.511,9,9,1,8,8,5,12,3,2,6,6,16,8,15,11,6,16,1,14,3,2013-14
1610612744,Golden State Warriors,7,3,4,0.429,48.0,0.684,0.316,0.54,0.102,0.27,0.154,0.191,0.144,0.438,0.592,0.408,0.776,0.224,0.638,0.362,9,9,1,8,8,14,3,14,15,3,1,9,9,3,1,16,10,7,1,16,2013-14
1610612745,Houston Rockets,6,2,4,0.333,50.5,0.72,0.28,0.583,0.089,0.219,0.109,0.198,0.124,0.494,0.372,0.628,0.755,0.245,0.449,0.551,14,14,1,14,2,8,9,6,16,12,10,4,14,2,16,1,12,5,16,1,2013-14
1610612754,Indiana Pacers,19,10,9,0.526,48.0,0.742,0.258,0.575,0.184,0.24,0.098,0.186,0.171,0.391,0.498,0.502,0.777,0.223,0.559,0.441,3,3,15,4,8,4,13,8,6,9,13,11,4,9,7,10,9,8,8,9,2013-14
1610612746,Los Angeles Clippers,13,6,7,0.462,48.0,0.698,0.302,0.556,0.178,0.252,0.144,0.192,0.173,0.378,0.567,0.433,0.731,0.269,0.605,0.395,5,5,11,6,8,12,5,12,7,5,3,6,2,14,2,15,14,3,3,14,2013-14
1610612763,Memphis Grizzlies,7,3,4,0.429,50.9,0.827,0.173,0.668,0.162,0.137,0.112,0.195,0.18,0.505,0.558,0.442,0.839,0.161,0.591,0.409,9,9,1,8,1,1,16,1,10,16,8,5,1,1,3,14,5,12,4,13,2013-14
1610612748,Miami Heat,20,13,7,0.65,48.0,0.674,0.326,0.537,0.147,0.287,0.1,0.176,0.168,0.39,0.412,0.588,0.806,0.194,0.516,0.484,2,2,11,2,8,15,2,15,12,2,11,13,6,10,13,4,7,10,13,4,2013-14
1610612760,Oklahoma City Thunder,19,10,9,0.526,49.3,0.713,0.287,0.567,0.185,0.22,0.151,0.213,0.133,0.382,0.466,0.534,0.762,0.238,0.527,0.473,3,3,15,4,4,11,6,9,5,11,2,3,11,12,10,7,11,6,12,5,2013-14
1610612757,Portland Trail Blazers,11,5,6,0.455,49.4,0.74,0.26,0.584,0.202,0.228,0.111,0.188,0.132,0.382,0.391,0.609,0.713,0.287,0.457,0.543,7,7,10,7,3,6,11,5,4,10,9,10,12,13,14,3,15,2,15,2,2013-14
1610612759,San Antonio Spurs,23,16,7,0.696,48.2,0.733,0.267,0.581,0.169,0.249,0.121,0.17,0.161,0.412,0.474,0.526,0.857,0.143,0.559,0.441,1,1,11,1,7,7,10,7,8,7,5,15,7,4,9,8,4,13,7,10,2013-14
1610612761,Toronto Raptors,7,3,4,0.429,48.0,0.717,0.283,0.544,0.134,0.205,0.097,0.251,0.117,0.41,0.475,0.525,0.804,0.196,0.541,0.459,9,9,1,8,8,10,7,13,13,14,14,1,15,6,8,9,8,9,10,7,2013-14
1610612764,Washington Wizards,11,6,5,0.545,48.5,0.789,0.211,0.638,0.256,0.187,0.137,0.175,0.17,0.382,0.508,0.492,0.871,0.129,0.567,0.433,7,5,9,3,6,2,15,2,1,15,4,14,5,11,6,11,2,15,6,11,2013-14
1610612737,Atlanta Hawks,16,8,8,0.5,48.6,0.665,0.335,0.568,0.112,0.277,0.139,0.155,0.17,0.455,0.587,0.413,0.828,0.172,0.646,0.354,4,4,15,6,9,14,3,9,15,7,7,15,3,3,1,16,9,8,1,16,2014-15
1610612738,Boston Celtics,4,0,4,0.0,48.0,0.74,0.26,0.617,0.158,0.174,0.092,0.208,0.15,0.459,0.504,0.496,0.955,0.045,0.576,0.424,14,14,1,14,12,4,13,5,7,15,14,2,12,2,12,5,1,16,10,7,2014-15
1610612751,Brooklyn Nets,6,2,4,0.333,48.8,0.711,0.289,0.574,0.166,0.265,0.062,0.161,0.157,0.408,0.512,0.488,0.882,0.118,0.599,0.401,10,10,1,10,4,8,9,8,5,8,16,13,7,11,10,7,6,11,7,10,2014-15
1610612741,Chicago Bulls,12,6,6,0.5,48.8,0.706,0.294,0.54,0.153,0.286,0.118,0.174,0.163,0.387,0.566,0.434,0.818,0.182,0.632,0.368,6,6,12,6,4,9,8,12,9,4,9,9,4,14,4,13,10,7,3,14,2014-15
1610612739,Cleveland Cavaliers,20,14,6,0.7,48.8,0.653,0.347,0.504,0.118,0.295,0.066,0.201,0.139,0.386,0.403,0.597,0.815,0.185,0.519,0.481,2,2,12,2,6,15,2,16,14,2,15,3,14,15,15,2,11,6,14,3,2014-15
1610612742,Dallas Mavericks,5,1,4,0.2,48.0,0.735,0.265,0.618,0.175,0.207,0.195,0.175,0.151,0.444,0.429,0.571,0.868,0.132,0.51,0.49,12,12,1,12,12,5,12,4,4,12,1,8,11,6,14,3,7,10,15,2,2014-15
1610612744,Golden State Warriors,21,16,5,0.762,48.7,0.638,0.362,0.518,0.122,0.332,0.184,0.15,0.152,0.396,0.584,0.416,0.779,0.221,0.642,0.358,1,1,10,1,7,16,1,13,13,1,2,16,9,13,2,15,14,3,2,15,2014-15
1610612745,Houston Rockets,17,9,8,0.529,48.0,0.67,0.33,0.515,0.062,0.263,0.179,0.222,0.152,0.454,0.538,0.462,0.727,0.273,0.586,0.414,3,3,15,5,12,13,4,15,16,9,3,1,10,4,6,11,16,1,9,8,2014-15
1610612746,Los Angeles Clippers,14,7,7,0.5,48.4,0.7,0.3,0.578,0.159,0.233,0.152,0.19,0.155,0.419,0.518,0.482,0.761,0.239,0.57,0.43,5,5,14,6,11,10,7,7,6,11,5,6,8,9,9,8,15,2,12,5,2014-15
1610612763,Memphis Grizzlies,11,6,5,0.545,48.0,0.834,0.166,0.662,0.209,0.138,0.119,0.2,0.171,0.453,0.539,0.461,0.792,0.208,0.57,0.43,7,6,10,4,12,1,16,1,2,16,8,4,2,5,5,12,13,4,11,6,2014-15
1610612749,Milwaukee Bucks,6,2,4,0.333,49.7,0.794,0.206,0.648,0.226,0.186,0.139,0.166,0.224,0.422,0.535,0.465,0.909,0.091,0.595,0.405,10,10,1,10,1,2,15,2,1,14,6,12,1,8,7,10,5,12,8,9,2014-15
1610612740,New Orleans Pelicans,4,0,4,0.0,49.3,0.748,0.252,0.62,0.208,0.201,0.107,0.179,0.134,0.412,0.568,0.432,0.815,0.185,0.612,0.388,14,14,1,14,2,3,14,3,3,13,10,7,15,10,3,14,12,5,6,11,2014-15
1610612757,Portland Trail Blazers,5,1,4,0.2,48.0,0.687,0.313,0.516,0.145,0.294,0.102,0.19,0.1,0.371,0.339,0.661,0.913,0.087,0.497,0.503,12,12,1,12,12,12,5,14,10,3,11,5,16,16,16,1,4,13,16,1,2014-15
1610612759,San Antonio Spurs,7,3,4,0.429,48.7,0.693,0.307,0.555,0.133,0.278,0.095,0.167,0.159,0.423,0.527,0.473,0.94,0.06,0.631,0.369,9,9,1,9,7,11,6,10,12,6,12,11,6,7,8,9,3,14,4,13,2014-15
1610612761,Toronto Raptors,4,0,4,0.0,49.3,0.717,0.283,0.608,0.14,0.234,0.094,0.158,0.161,0.468,0.453,0.547,0.833,0.167,0.531,0.469,14,14,1,14,2,7,10,6,11,10,13,14,5,1,13,4,8,9,13,4,2014-15
1610612764,Washington Wizards,10,6,4,0.6,48.5,0.724,0.276,0.552,0.154,0.279,0.155,0.169,0.146,0.398,0.509,0.491,0.947,0.053,0.619,0.381,8,6,1,3,10,6,11,11,8,5,4,10,13,12,11,6,2,15,5,12,2014-15
1610612737,Atlanta Hawks,10,4,6,0.4,48.5,0.625,0.375,0.519,0.088,0.318,0.121,0.163,0.14,0.432,0.512,0.488,0.877,0.123,0.617,0.383,7,8,11,10,4,15,2,13,16,4,8,11,11,6,5,12,4,13,2,15,2015-16
1610612738,Boston Celtics,6,2,4,0.333,48.8,0.648,0.352,0.547,0.107,0.277,0.119,0.176,0.156,0.44,0.526,0.474,0.865,0.135,0.612,0.388,11,11,1,11,2,13,4,11,14,5,9,9,7,4,2,15,6,11,3,14,2015-16
1610612766,Charlotte Hornets,7,3,4,0.429,48.0,0.769,0.231,0.579,0.123,0.19,0.065,0.231,0.142,0.456,0.366,0.634,0.7,0.3,0.426,0.574,9,9,1,8,7,3,14,7,12,14,16,1,9,2,15,2,16,1,16,1,2015-16
1610612739,Cleveland Cavaliers,21,16,5,0.762,48.0,0.63,0.37,0.497,0.128,0.352,0.13,0.151,0.167,0.369,0.437,0.563,0.802,0.198,0.554,0.446,2,1,10,1,7,14,3,14,11,2,6,15,3,14,12,5,11,6,7,10,2015-16
1610612742,Dallas Mavericks,5,1,4,0.2,48.0,0.736,0.264,0.623,0.2,0.198,0.096,0.179,0.119,0.422,0.521,0.479,0.871,0.129,0.582,0.418,13,13,1,13,7,6,11,3,4,13,12,8,13,8,3,14,5,12,5,12,2015-16
1610612765,Detroit Pistons,4,0,4,0.0,48.0,0.691,0.309,0.574,0.163,0.276,0.079,0.15,0.092,0.411,0.505,0.495,0.914,0.086,0.604,0.396,15,15,1,15,7,10,7,8,9,6,15,16,16,9,6,11,1,16,4,13,2015-16
1610612744,Golden State Warriors,24,15,9,0.625,48.2,0.621,0.379,0.486,0.113,0.355,0.136,0.159,0.166,0.373,0.532,0.468,0.814,0.186,0.624,0.376,1,2,15,2,6,16,1,15,13,1,4,13,4,13,1,16,10,7,1,16,2015-16
1610612745,Houston Rockets,5,1,4,0.2,48.0,0.668,0.332,0.557,0.092,0.25,0.127,0.193,0.164,0.465,0.48,0.52,0.763,0.237,0.545,0.455,13,13,1,13,7,11,6,10,15,8,7,5,5,1,7,10,14,3,10,7,2015-16
1610612754,Indiana Pacers,7,3,4,0.429,48.0,0.716,0.284,0.53,0.168,0.261,0.145,0.209,0.174,0.363,0.46,0.54,0.825,0.175,0.55,0.45,9,9,1,8,7,8,9,12,7,7,2,2,1,15,9,8,8,9,9,8,2015-16
1610612746,LA Clippers,6,2,4,0.333,48.0,0.771,0.229,0.641,0.21,0.173,0.093,0.186,0.132,0.431,0.418,0.582,0.882,0.118,0.489,0.511,11,11,1,11,7,2,15,2,2,16,13,6,12,7,13,4,2,15,13,4,2015-16
1610612763,Memphis Grizzlies,4,0,4,0.0,48.0,0.803,0.197,0.673,0.235,0.176,0.102,0.151,0.145,0.438,0.459,0.541,0.842,0.158,0.516,0.484,15,15,1,15,7,1,16,1,1,15,10,14,8,5,10,7,7,10,12,5,2015-16
1610612748,Miami Heat,14,7,7,0.5,49.1,0.762,0.238,0.619,0.174,0.212,0.088,0.168,0.114,0.445,0.362,0.638,0.802,0.198,0.444,0.556,5,5,13,5,1,5,12,4,6,12,14,10,15,3,16,1,12,5,15,2,2015-16
1610612760,Oklahoma City Thunder,18,11,7,0.611,48.0,0.705,0.295,0.563,0.165,0.233,0.157,0.204,0.142,0.398,0.458,0.542,0.819,0.181,0.536,0.464,4,3,13,3,7,9,8,9,8,10,1,3,10,11,11,6,9,8,11,6,2015-16
1610612757,Portland Trail Blazers,11,5,6,0.455,48.5,0.649,0.351,0.48,0.135,0.34,0.136,0.18,0.117,0.345,0.516,0.484,0.718,0.282,0.581,0.419,6,7,11,7,5,12,5,16,10,3,5,7,14,16,4,13,15,2,6,11,2015-16
1610612759,San Antonio Spurs,10,6,4,0.6,48.0,0.768,0.232,0.598,0.204,0.241,0.141,0.161,0.163,0.394,0.462,0.538,0.878,0.122,0.55,0.45,7,6,1,4,7,4,13,5,3,9,3,12,6,12,8,9,3,14,8,9,2015-16
1610612761,Toronto Raptors,20,10,10,0.5,48.8,0.718,0.282,0.587,0.183,0.22,0.098,0.193,0.168,0.404,0.38,0.62,0.774,0.226,0.458,0.542,3,4,16,5,3,7,10,6,5,11,11,4,2,10,14,3,13,4,14,3,2015-16
1610612737,Atlanta Hawks,6,2,4,0.333,48.0,0.677,0.323,0.553,0.117,0.237,0.104,0.21,0.141,0.436,0.571,0.429,0.68,0.32,0.596,0.404,10,10,2,10,6,9,8,8,11,14,11,1,11,3,3,14,15,2,4,13,2016-17
1610612738,Boston Celtics,18,9,9,0.5,48.3,0.59,0.41,0.488,0.086,0.363,0.119,0.149,0.152,0.402,0.606,0.394,0.895,0.105,0.702,0.298,1,3,16,5,5,15,2,13,15,2,7,16,5,12,2,15,2,15,1,16,2016-17
1610612741,Chicago Bulls,6,2,4,0.333,48.0,0.715,0.285,0.608,0.155,0.218,0.093,0.174,0.142,0.453,0.477,0.523,0.857,0.143,0.55,0.45,10,10,2,10,6,3,14,1,3,16,14,9,10,1,7,10,5,12,9,8,2016-17
1610612739,Cleveland Cavaliers,18,13,5,0.722,48.0,0.592,0.408,0.46,0.1,0.367,0.11,0.173,0.129,0.359,0.437,0.563,0.73,0.27,0.539,0.461,1,2,10,2,6,14,3,15,13,1,8,11,14,16,12,5,12,5,11,6,2016-17
1610612744,Golden State Warriors,17,16,1,0.941,48.0,0.622,0.378,0.507,0.135,0.32,0.176,0.174,0.151,0.372,0.625,0.375,0.736,0.264,0.658,0.342,3,1,1,1,6,12,5,12,9,5,1,10,6,14,1,16,11,6,2,15,2016-17
1610612745,Houston Rockets,11,6,5,0.545,48.5,0.548,0.452,0.454,0.042,0.357,0.105,0.189,0.122,0.412,0.424,0.576,0.716,0.284,0.524,0.476,6,6,10,3,3,16,1,16,16,3,10,4,15,10,15,2,13,4,13,4,2016-17
1610612754,Indiana Pacers,4,0,4,0.0,48.0,0.67,0.33,0.538,0.152,0.31,0.074,0.152,0.143,0.386,0.513,0.487,0.667,0.333,0.556,0.444,15,15,2,15,6,10,7,9,5,6,16,15,9,13,4,13,16,1,6,11,2016-17
1610612746,LA Clippers,7,3,4,0.429,48.0,0.696,0.304,0.579,0.149,0.25,0.095,0.171,0.113,0.43,0.429,0.571,0.772,0.228,0.506,0.494,9,9,2,7,6,6,11,5,6,10,13,13,16,6,14,3,9,8,15,2,2016-17
1610612763,Memphis Grizzlies,6,2,4,0.333,48.8,0.687,0.313,0.526,0.114,0.291,0.131,0.183,0.149,0.412,0.454,0.546,0.786,0.214,0.543,0.457,10,10,2,10,1,8,9,11,12,7,4,5,8,11,10,7,8,9,10,7,2016-17
1610612749,Milwaukee Bucks,6,2,4,0.333,48.0,0.723,0.277,0.555,0.14,0.29,0.12,0.156,0.202,0.415,0.484,0.516,0.963,0.037,0.608,0.392,10,10,2,10,6,1,16,7,8,9,6,14,1,8,6,11,1,16,3,14,2016-17
1610612760,Oklahoma City Thunder,5,1,4,0.2,48.0,0.691,0.309,0.58,0.146,0.242,0.144,0.179,0.192,0.434,0.444,0.556,0.762,0.238,0.513,0.487,14,14,2,14,6,7,10,4,7,12,3,7,2,4,11,6,10,7,14,3,2016-17
1610612757,Portland Trail Blazers,4,0,4,0.0,48.0,0.62,0.38,0.483,0.118,0.325,0.103,0.192,0.138,0.365,0.337,0.663,0.682,0.318,0.444,0.556,15,15,2,15,6,13,4,14,10,4,12,2,13,15,16,1,14,3,16,1,2016-17
1610612759,San Antonio Spurs,16,8,8,0.5,48.6,0.718,0.282,0.587,0.156,0.24,0.125,0.173,0.17,0.431,0.435,0.565,0.891,0.109,0.533,0.467,4,4,15,5,2,2,15,2,2,13,5,12,3,5,13,4,3,14,12,5,2016-17
1610612761,Toronto Raptors,10,4,6,0.4,48.0,0.704,0.296,0.569,0.153,0.242,0.107,0.189,0.15,0.416,0.469,0.531,0.859,0.141,0.555,0.445,8,7,12,8,6,4,13,6,4,11,9,3,7,7,8,9,4,13,7,10,2016-17
1610612762,Utah Jazz,11,4,7,0.364,48.0,0.669,0.331,0.535,0.099,0.29,0.08,0.175,0.14,0.437,0.465,0.535,0.798,0.202,0.554,0.446,6,7,14,9,6,11,6,10,14,8,15,8,12,2,9,8,7,10,8,9,2016-17
1610612764,Washington Wizards,13,7,6,0.538,48.4,0.698,0.302,0.586,0.174,0.233,0.162,0.181,0.164,0.413,0.502,0.498,0.817,0.183,0.568,0.432,5,5,12,4,4,5,12,3,1,15,2,6,4,9,5,12,6,11,5,12,2016-17
1610612738,Boston Celtics,19,11,8,0.579,48.5,0.633,0.367,0.512,0.102,0.31,0.098,0.178,0.148,0.41,0.481,0.519,0.834,0.166,0.582,0.418,3,3,15,3,2,14,3,14,8,5,11,5,9,11,7,10,5,12,7,10,2017-18
1610612739,Cleveland Cavaliers,22,12,10,0.545,48.5,0.63,0.37,0.53,0.112,0.298,0.094,0.172,0.128,0.418,0.414,0.586,0.81,0.19,0.522,0.478,1,2,16,5,5,15,2,10,7,8,14,7,14,9,14,3,9,8,13,4,2017-18
1610612744,Golden State Warriors,21,16,5,0.762,48.2,0.635,0.365,0.544,0.172,0.304,0.152,0.152,0.153,0.372,0.594,0.406,0.732,0.268,0.632,0.368,2,1,10,1,6,13,4,7,2,7,5,12,8,15,1,16,14,3,3,14,2017-18
1610612745,Houston Rockets,17,11,6,0.647,48.0,0.534,0.466,0.453,0.045,0.383,0.094,0.164,0.137,0.408,0.441,0.559,0.623,0.377,0.506,0.494,4,3,12,2,7,16,1,16,16,1,15,8,12,12,12,5,16,1,14,3,2017-18
1610612754,Indiana Pacers,7,3,4,0.429,48.0,0.661,0.339,0.574,0.099,0.29,0.169,0.136,0.192,0.474,0.475,0.525,0.765,0.235,0.548,0.452,9,9,1,8,7,10,7,5,10,10,1,14,2,4,8,9,13,4,11,6,2017-18
1610612748,Miami Heat,5,1,4,0.2,48.0,0.667,0.333,0.499,0.135,0.313,0.145,0.188,0.184,0.364,0.535,0.465,0.926,0.074,0.65,0.35,13,13,1,13,7,7,9,15,5,3,6,3,3,16,4,13,2,15,2,15,2017-18
1610612749,Milwaukee Bucks,7,3,4,0.429,48.7,0.672,0.328,0.581,0.129,0.282,0.133,0.137,0.135,0.452,0.444,0.556,0.925,0.075,0.562,0.438,9,9,1,8,1,5,12,3,6,11,7,13,13,7,11,6,3,14,8,9,2017-18
1610612750,Minnesota Timberwolves,5,1,4,0.2,48.0,0.736,0.264,0.571,0.094,0.266,0.096,0.163,0.077,0.476,0.49,0.51,0.911,0.089,0.589,0.411,13,13,1,13,7,2,15,6,12,14,13,9,16,3,6,11,4,13,5,12,2017-18
