TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PCT_FGA_2PT_RANK,PCT_FGA_3PT_RANK,PCT_PTS_2PT_RANK,PCT_PTS_2PT_MR_RANK,PCT_PTS_3PT_RANK,PCT_PTS_FB_RANK,PCT_PTS_FT_RANK,PCT_PTS_OFF_TOV_RANK,PCT_PTS_PAINT_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,SEASON
1610612740,New Orleans Pelicans,9,5,4,0.556,48.0,0.699,0.301,0.6,0.101,0.27,0.165,0.13,0.156,0.499,0.579,0.421,0.787,0.213,0.627,0.373,8,5,1,4,7,3,14,1,9,13,3,15,7,1,2,15,12,5,4,13,2017-18
1610612760,Oklahoma City Thunder,6,2,4,0.333,48.0,0.667,0.333,0.527,0.145,0.311,0.132,0.161,0.209,0.382,0.35,0.65,0.667,0.333,0.439,0.561,11,11,1,11,7,7,9,13,3,4,8,10,1,14,15,2,15,2,16,1,2017-18
1610612755,Philadelphia 76ers,10,5,5,0.5,48.5,0.669,0.331,0.529,0.097,0.273,0.097,0.198,0.165,0.432,0.569,0.431,0.949,0.051,0.667,0.333,6,5,10,6,3,6,11,11,11,12,12,2,4,8,3,14,1,16,1,16,2017-18
1610612757,Portland Trail Blazers,4,0,4,0.0,48.0,0.646,0.354,0.578,0.085,0.306,0.154,0.116,0.164,0.493,0.336,0.664,0.814,0.186,0.461,0.539,16,16,1,16,7,11,6,4,13,6,4,16,5,2,16,1,8,9,15,2,2017-18
1610612759,San Antonio Spurs,5,1,4,0.2,48.0,0.663,0.337,0.541,0.14,0.26,0.083,0.198,0.163,0.401,0.458,0.542,0.833,0.167,0.549,0.451,13,13,1,13,7,9,8,8,4,15,16,1,6,13,10,7,6,10,10,7,2017-18
1610612761,Toronto Raptors,10,4,6,0.4,48.5,0.676,0.324,0.531,0.067,0.291,0.117,0.178,0.116,0.464,0.47,0.53,0.808,0.192,0.56,0.44,6,8,12,10,3,4,13,9,15,9,9,6,15,5,9,8,10,7,9,8,2017-18
1610612762,Utah Jazz,11,5,6,0.455,48.0,0.639,0.361,0.528,0.069,0.314,0.111,0.158,0.142,0.458,0.434,0.566,0.797,0.203,0.537,0.463,5,5,12,7,7,12,5,12,14,2,10,11,11,6,13,4,11,6,12,5,2017-18
1610612764,Washington Wizards,6,2,4,0.333,48.0,0.744,0.256,0.591,0.177,0.224,0.168,0.185,0.145,0.414,0.526,0.474,0.833,0.167,0.588,0.412,11,11,1,11,7,1,16,2,1,16,2,4,10,10,5,12,6,10,6,11,2017-18
1610612738,Boston Celtics,9,5,4,0.556,48.0,0.608,0.392,0.477,0.144,0.333,0.153,0.19,0.127,0.333,0.466,0.534,0.892,0.108,0.601,0.399,8,8,1,5,7,11,6,14,2,6,4,4,12,16,13,4,5,12,8,9,2018-19
1610612751,Brooklyn Nets,5,1,4,0.2,48.0,0.628,0.372,0.492,0.061,0.296,0.101,0.212,0.156,0.431,0.504,0.496,0.491,0.509,0.5,0.5,11,11,1,11,7,9,8,11,14,12,14,1,8,5,8,9,16,1,15,2,2018-19
1610612743,Denver Nuggets,14,7,7,0.5,49.4,0.692,0.308,0.556,0.093,0.263,0.101,0.181,0.105,0.463,0.532,0.468,0.821,0.179,0.601,0.399,5,5,13,7,2,2,15,2,12,14,13,10,15,2,5,12,9,8,9,8,2018-19
1610612765,Detroit Pistons,4,0,4,0.0,48.0,0.656,0.344,0.541,0.133,0.337,0.11,0.122,0.181,0.408,0.5,0.5,0.886,0.114,0.613,0.387,15,15,1,15,7,4,13,4,4,4,10,16,3,7,10,7,6,11,7,10,2018-19
1610612744,Golden State Warriors,22,14,8,0.636,48.5,0.62,0.38,0.507,0.135,0.32,0.143,0.173,0.161,0.371,0.664,0.336,0.757,0.243,0.691,0.309,2,2,14,3,4,10,7,8,3,9,7,11,5,13,1,16,12,5,1,16,2018-19
1610612745,Houston Rockets,11,6,5,0.545,48.5,0.49,0.51,0.397,0.027,0.432,0.105,0.171,0.159,0.37,0.414,0.586,0.599,0.401,0.491,0.509,7,7,10,6,4,16,1,16,16,1,12,14,7,14,16,1,15,2,16,1,2018-19
1610612754,Indiana Pacers,4,0,4,0.0,48.0,0.644,0.356,0.512,0.109,0.327,0.172,0.161,0.185,0.403,0.574,0.426,0.725,0.275,0.619,0.381,15,15,1,15,7,6,11,7,7,7,2,15,2,8,2,15,13,4,6,11,2018-19
1610612746,LA Clippers,6,2,4,0.333,48.0,0.645,0.355,0.494,0.096,0.301,0.147,0.205,0.151,0.398,0.535,0.465,0.884,0.116,0.636,0.364,10,10,1,10,7,5,12,10,11,10,5,2,9,10,4,13,7,10,3,14,2018-19
1610612749,Milwaukee Bucks,15,10,5,0.667,48.7,0.569,0.431,0.479,0.069,0.34,0.185,0.181,0.123,0.41,0.519,0.481,0.859,0.141,0.628,0.372,4,3,10,1,3,15,2,13,13,2,1,9,14,6,7,10,8,9,4,13,2018-19
1610612760,Oklahoma City Thunder,5,1,4,0.2,48.0,0.635,0.365,0.521,0.118,0.297,0.143,0.183,0.139,0.403,0.474,0.526,0.923,0.077,0.598,0.402,11,11,1,11,7,8,9,5,5,11,6,7,11,9,12,5,1,16,11,6,2018-19
1610612753,Orlando Magic,5,1,4,0.2,48.0,0.581,0.419,0.474,0.104,0.339,0.13,0.187,0.167,0.37,0.495,0.505,0.788,0.212,0.59,0.41,11,11,1,11,7,14,3,15,9,3,9,6,4,15,11,6,11,6,12,5,2018-19
1610612755,Philadelphia 76ers,12,7,5,0.583,48.0,0.669,0.331,0.552,0.115,0.26,0.105,0.188,0.14,0.437,0.525,0.475,0.92,0.08,0.619,0.381,6,5,10,4,7,3,14,3,6,15,11,5,10,4,6,11,2,15,5,12,2018-19
1610612757,Portland Trail Blazers,16,8,8,0.5,49.6,0.637,0.363,0.504,0.107,0.323,0.094,0.173,0.124,0.397,0.434,0.566,0.656,0.344,0.501,0.499,3,4,14,7,1,7,10,9,8,8,15,12,13,11,15,2,14,3,14,3,2018-19
1610612759,San Antonio Spurs,7,3,4,0.429,48.0,0.767,0.233,0.633,0.188,0.195,0.093,0.172,0.091,0.445,0.463,0.537,0.894,0.106,0.536,0.464,9,9,1,9,7,1,16,1,1,16,16,13,16,3,14,3,4,13,13,4,2018-19
1610612761,Toronto Raptors,24,16,8,0.667,48.4,0.593,0.407,0.483,0.103,0.335,0.155,0.181,0.16,0.38,0.502,0.498,0.808,0.192,0.598,0.402,1,1,14,1,6,12,5,12,10,5,3,8,6,12,9,8,10,7,10,7,2018-19
1610612762,Utah Jazz,5,1,4,0.2,48.0,0.586,0.414,0.515,0.033,0.288,0.135,0.196,0.196,0.483,0.571,0.429,0.915,0.085,0.665,0.335,11,11,1,11,7,13,4,6,15,13,8,3,1,1,3,14,3,14,2,15,2018-19
1610612738,Boston Celtics,17,10,7,0.588,48.9,0.571,0.429,0.479,0.091,0.341,0.117,0.181,0.139,0.387,0.501,0.499,0.768,0.232,0.587,0.413,4,3,13,4,2,10,7,9,10,12,5,4,10,4,7,10,12,5,8,9,2019-20
1610612751,Brooklyn Nets,4,0,4,0.0,48.0,0.496,0.504,0.392,0.09,0.44,0.149,0.168,0.118,0.303,0.614,0.386,0.839,0.161,0.71,0.29,14,14,1,14,11,15,2,15,12,2,1,7,14,15,1,16,5,12,1,16,2019-20
1610612742,Dallas Mavericks,6,2,4,0.333,48.8,0.579,0.421,0.49,0.108,0.346,0.064,0.164,0.11,0.382,0.39,0.61,0.765,0.235,0.51,0.49,11,11,1,11,3,7,10,5,7,9,14,10,16,5,12,5,13,4,14,3,2019-20
1610612743,Denver Nuggets,19,9,10,0.474,48.3,0.608,0.392,0.495,0.129,0.342,0.086,0.163,0.143,0.366,0.489,0.511,0.777,0.223,0.58,0.42,3,4,16,7,10,4,13,4,3,11,10,11,9,11,9,8,10,7,9,8,2019-20
1610612745,Houston Rockets,12,5,7,0.417,48.4,0.455,0.545,0.381,0.034,0.471,0.078,0.148,0.18,0.347,0.382,0.618,0.798,0.202,0.57,0.43,6,7,13,10,8,16,1,16,15,1,12,16,1,13,14,3,9,8,10,7,2019-20
1610612754,Indiana Pacers,4,0,4,0.0,48.0,0.601,0.399,0.486,0.109,0.357,0.129,0.156,0.164,0.377,0.541,0.459,0.771,0.229,0.616,0.384,14,14,1,14,11,5,12,7,6,7,3,14,3,7,2,15,11,6,6,11,2019-20
1610612746,LA Clippers,13,7,6,0.538,48.4,0.62,0.38,0.506,0.105,0.318,0.115,0.176,0.13,0.401,0.373,0.627,0.86,0.14,0.517,0.483,5,5,12,5,9,3,14,2,8,15,6,6,12,2,15,2,2,15,13,4,2019-20
1610612747,Los Angeles Lakers,21,16,5,0.762,48.0,0.593,0.407,0.513,0.091,0.322,0.134,0.165,0.156,0.422,0.533,0.467,0.843,0.157,0.624,0.376,1,1,10,1,11,6,11,1,11,14,2,8,4,1,4,13,4,13,5,12,2019-20
1610612748,Miami Heat,21,14,7,0.667,48.5,0.567,0.433,0.454,0.086,0.348,0.082,0.198,0.146,0.368,0.536,0.464,0.903,0.097,0.66,0.34,1,2,13,2,7,11,6,11,13,8,11,2,7,9,3,14,1,16,2,15,2019-20
1610612749,Milwaukee Bucks,10,5,5,0.5,48.5,0.574,0.426,0.482,0.103,0.359,0.093,0.158,0.149,0.38,0.496,0.504,0.827,0.173,0.606,0.394,8,7,10,6,6,8,9,8,9,6,8,13,6,6,8,9,6,11,7,10,2019-20
1610612760,Oklahoma City Thunder,7,3,4,0.429,48.7,0.572,0.428,0.475,0.129,0.346,0.058,0.179,0.111,0.346,0.358,0.642,0.75,0.25,0.486,0.514,9,9,1,8,4,9,8,10,4,9,15,5,15,14,16,1,14,3,15,2,2019-20
1610612753,Orlando Magic,5,1,4,0.2,48.0,0.551,0.449,0.415,0.157,0.421,0.09,0.164,0.166,0.258,0.514,0.486,0.827,0.173,0.64,0.36,12,12,1,12,11,12,5,14,1,3,9,9,2,16,6,11,7,10,3,14,2019-20
1610612755,Philadelphia 76ers,4,0,4,0.0,48.0,0.64,0.36,0.502,0.129,0.239,0.047,0.259,0.127,0.373,0.426,0.574,0.844,0.156,0.526,0.474,14,14,1,14,11,2,15,3,2,16,16,1,13,8,11,6,3,14,12,5,2019-20
1610612757,Portland Trail Blazers,5,1,4,0.2,48.0,0.653,0.347,0.488,0.128,0.326,0.109,0.186,0.156,0.36,0.385,0.615,0.672,0.328,0.473,0.527,12,12,1,12,11,1,16,6,5,13,7,3,5,12,13,4,16,1,16,1,2019-20
1610612761,Toronto Raptors,11,7,4,0.636,48.9,0.545,0.455,0.447,0.08,0.401,0.128,0.151,0.143,0.367,0.52,0.48,0.826,0.174,0.635,0.365,7,5,1,3,1,13,4,12,14,5,4,15,8,10,5,12,8,9,4,13,2019-20
1610612762,Utah Jazz,7,3,4,0.429,48.7,0.545,0.455,0.426,0.033,0.416,0.074,0.159,0.132,0.393,0.444,0.556,0.682,0.318,0.538,0.462,9,9,1,8,4,14,3,13,16,4,13,12,11,3,10,7,15,2,11,6,2019-20
1610612737,Atlanta Hawks,18,10,8,0.556,48.0,0.606,0.394,0.512,0.128,0.331,0.09,0.157,0.137,0.385,0.439,0.561,0.706,0.294,0.519,0.481,4,3,14,5,6,7,10,6,3,9,11,10,6,10,13,4,11,6,14,3,2020-21
1610612738,Boston Celtics,5,1,4,0.2,48.0,0.585,0.415,0.456,0.1,0.342,0.102,0.201,0.128,0.357,0.469,0.531,0.703,0.297,0.547,0.453,12,12,1,12,6,12,5,13,8,8,6,1,9,13,9,8,13,4,8,9,2020-21
1610612751,Brooklyn Nets,12,7,5,0.583,48.4,0.587,0.413,0.481,0.124,0.362,0.079,0.156,0.147,0.357,0.48,0.52,0.706,0.294,0.555,0.445,5,5,9,3,5,11,6,10,4,7,13,11,3,12,6,11,12,5,6,11,2020-21
1610612742,Dallas Mavericks,7,3,4,0.429,48.0,0.593,0.407,0.482,0.092,0.384,0.051,0.133,0.106,0.391,0.469,0.531,0.642,0.358,0.529,0.471,9,9,1,8,6,10,7,9,11,4,16,16,14,9,8,9,14,3,13,4,2020-21
1610612743,Denver Nuggets,10,4,6,0.4,49.0,0.582,0.418,0.477,0.085,0.384,0.095,0.139,0.101,0.392,0.453,0.547,0.85,0.15,0.591,0.409,8,8,12,9,3,13,4,11,12,3,8,14,16,8,12,5,3,14,2,15,2020-21
1610612746,LA Clippers,19,10,9,0.526,48.0,0.556,0.444,0.453,0.104,0.372,0.09,0.175,0.131,0.349,0.379,0.621,0.81,0.19,0.532,0.468,3,3,16,7,6,15,2,14,6,5,10,5,7,14,16,1,6,11,12,5,2020-21
1610612747,Los Angeles Lakers,6,2,4,0.333,48.0,0.604,0.396,0.503,0.044,0.303,0.125,0.195,0.14,0.458,0.483,0.517,0.763,0.237,0.563,0.437,10,10,1,10,6,8,9,7,15,13,4,3,4,3,3,14,9,8,5,12,2020-21
1610612763,Memphis Grizzlies,5,1,4,0.2,48.0,0.665,0.335,0.588,0.077,0.271,0.13,0.141,0.151,0.511,0.391,0.609,0.846,0.154,0.498,0.502,12,12,1,12,6,3,14,2,14,15,1,13,2,1,14,3,4,13,15,2,2020-21
1610612748,Miami Heat,4,0,4,0.0,49.3,0.599,0.401,0.474,0.097,0.367,0.089,0.158,0.161,0.378,0.505,0.495,0.813,0.188,0.61,0.39,16,16,1,16,2,9,8,12,9,6,12,9,1,11,1,16,5,12,1,16,2020-21
1610612749,Milwaukee Bucks,23,16,7,0.696,48.4,0.616,0.384,0.56,0.102,0.305,0.129,0.135,0.128,0.457,0.461,0.539,0.767,0.233,0.542,0.458,1,1,13,1,4,6,11,3,7,12,3,15,8,4,11,6,8,9,10,7,2020-21
1610612752,New York Knicks,5,1,4,0.2,48.0,0.648,0.352,0.495,0.095,0.322,0.062,0.184,0.103,0.4,0.467,0.533,0.712,0.288,0.541,0.459,12,12,1,12,6,5,12,8,10,10,15,4,15,6,10,7,10,7,11,6,2020-21
1610612755,Philadelphia 76ers,12,7,5,0.583,48.0,0.669,0.331,0.539,0.115,0.288,0.123,0.173,0.125,0.424,0.481,0.519,0.881,0.119,0.586,0.414,5,5,9,3,6,2,15,5,5,14,5,6,10,5,5,12,2,15,3,14,2020-21
1610612756,Phoenix Suns,22,14,8,0.636,48.0,0.65,0.35,0.545,0.146,0.308,0.096,0.147,0.14,0.399,0.479,0.521,0.805,0.195,0.568,0.432,2,2,14,2,6,4,13,4,2,11,7,12,5,7,7,10,7,10,4,13,2020-21
1610612757,Portland Trail Blazers,6,2,4,0.333,49.7,0.557,0.443,0.432,0.084,0.406,0.091,0.162,0.121,0.349,0.484,0.516,0.639,0.361,0.544,0.456,10,10,1,10,1,14,3,15,13,2,9,8,11,15,2,15,15,2,9,8,2020-21
1610612762,Utah Jazz,11,6,5,0.545,48.0,0.482,0.518,0.372,0.034,0.462,0.072,0.166,0.113,0.337,0.389,0.611,0.621,0.379,0.494,0.506,7,7,9,6,6,16,1,16,16,1,14,7,12,16,15,2,16,1,16,1,2020-21
1610612764,Washington Wizards,5,1,4,0.2,48.0,0.727,0.273,0.611,0.149,0.191,0.129,0.198,0.109,0.462,0.482,0.518,0.886,0.114,0.552,0.448,12,12,1,12,6,1,16,1,1,16,2,2,13,2,4,13,1,16,7,10,2020-21
1610612737,Atlanta Hawks,5,1,4,0.2,48.0,0.552,0.448,0.472,0.115,0.351,0.074,0.177,0.187,0.357,0.443,0.557,0.737,0.263,0.541,0.459,13,13,1,13,3,14,3,12,6,6,15,7,1,13,12,5,15,2,13,4,2021-22
1610612738,Boston Celtics,24,14,10,0.583,48.0,0.552,0.448,0.437,0.076,0.388,0.118,0.175,0.153,0.361,0.566,0.434,0.838,0.162,0.667,0.333,1,2,16,3,3,15,2,14,11,2,6,8,8,12,3,14,5,12,1,16,2021-22
1610612751,Brooklyn Nets,4,0,4,0.0,48.0,0.651,0.349,0.509,0.188,0.317,0.128,0.174,0.149,0.321,0.477,0.523,0.783,0.217,0.567,0.433,16,16,1,16,3,3,14,9,2,9,5,9,9,16,10,7,12,5,10,7,2021-22
1610612741,Chicago Bulls,5,1,4,0.2,48.0,0.592,0.408,0.546,0.202,0.328,0.086,0.126,0.143,0.345,0.5,0.5,0.962,0.038,0.632,0.368,13,13,1,13,3,10,7,3,1,8,12,16,12,14,7,9,1,16,5,12,2021-22
1610612742,Dallas Mavericks,18,9,9,0.5,48.0,0.487,0.513,0.386,0.052,0.445,0.08,0.169,0.146,0.333,0.341,0.659,0.771,0.229,0.528,0.472,3,4,15,6,3,16,1,16,13,1,14,10,11,15,16,1,13,4,15,2,2021-22
1610612743,Denver Nuggets,5,1,4,0.2,48.0,0.621,0.379,0.513,0.076,0.305,0.096,0.182,0.14,0.436,0.525,0.475,0.911,0.089,0.635,0.365,13,13,1,13,3,6,11,8,10,12,11,5,13,4,6,11,2,15,3,14,2021-22
1610612744,Golden State Warriors,22,16,6,0.727,48.0,0.567,0.433,0.489,0.093,0.375,0.107,0.135,0.148,0.396,0.585,0.415,0.786,0.214,0.653,0.347,2,1,10,1,3,12,5,10,8,4,8,15,10,10,1,16,9,8,2,15,2021-22
1610612763,Memphis Grizzlies,12,6,6,0.5,48.0,0.608,0.392,0.474,0.037,0.349,0.133,0.177,0.186,0.437,0.544,0.456,0.815,0.185,0.633,0.367,6,7,10,6,3,8,9,11,16,7,4,6,2,3,4,13,8,9,4,13,2021-22
1610612748,Miami Heat,18,11,7,0.611,48.0,0.592,0.408,0.52,0.094,0.313,0.108,0.166,0.18,0.426,0.48,0.52,0.816,0.184,0.576,0.424,3,3,14,2,3,9,8,7,7,10,7,11,3,7,9,8,7,10,9,8,2021-22
1610612749,Milwaukee Bucks,12,7,5,0.583,48.0,0.633,0.367,0.543,0.086,0.309,0.141,0.148,0.16,0.457,0.427,0.573,0.843,0.157,0.541,0.459,6,5,9,3,3,4,13,4,9,11,2,13,7,2,13,4,4,13,12,5,2021-22
1610612750,Minnesota Timberwolves,6,2,4,0.333,48.0,0.565,0.435,0.412,0.049,0.38,0.107,0.208,0.169,0.363,0.533,0.467,0.783,0.217,0.628,0.372,9,9,1,9,3,13,4,15,15,3,9,2,4,11,5,12,11,6,6,11,2021-22
1610612740,New Orleans Pelicans,6,2,4,0.333,48.0,0.688,0.312,0.54,0.121,0.255,0.103,0.205,0.109,0.419,0.461,0.539,0.821,0.179,0.547,0.453,9,9,1,9,3,1,16,6,4,15,10,3,15,8,11,6,6,11,11,6,2021-22
1610612755,Philadelphia 76ers,12,6,6,0.5,48.4,0.574,0.426,0.459,0.061,0.356,0.144,0.184,0.116,0.399,0.5,0.5,0.785,0.215,0.597,0.403,6,7,10,6,2,11,6,13,12,5,1,4,14,9,7,9,10,7,8,9,2021-22
1610612756,Phoenix Suns,13,7,6,0.538,48.0,0.672,0.328,0.582,0.153,0.274,0.083,0.144,0.163,0.429,0.582,0.418,0.758,0.242,0.624,0.376,5,5,10,5,3,2,15,1,3,14,13,14,6,6,2,15,14,3,7,10,2021-22
1610612761,Toronto Raptors,6,2,4,0.333,48.8,0.618,0.382,0.553,0.116,0.286,0.134,0.162,0.165,0.436,0.421,0.579,0.881,0.119,0.539,0.461,9,9,1,9,1,7,10,2,5,13,3,12,5,5,14,3,3,14,14,3,2021-22
1610612762,Utah Jazz,6,2,4,0.333,48.0,0.622,0.378,0.542,0.051,0.247,0.066,0.21,0.086,0.492,0.416,0.584,0.735,0.265,0.49,0.51,9,9,1,9,3,5,12,5,14,16,16,1,16,1,15,2,16,1,16,1,2021-22
1610612737,Atlanta Hawks,6,2,4,0.333,48.0,0.612,0.388,0.518,0.112,0.363,0.089,0.119,0.135,0.406,0.472,0.528,0.738,0.262,0.557,0.443,10,10,1,10,9,5,12,5,2,5,16,16,12,11,12,5,16,1,12,5,2022-23
1610612738,Boston Celtics,20,11,9,0.55,48.3,0.548,0.452,0.479,0.055,0.377,0.127,0.145,0.14,0.423,0.491,0.509,0.783,0.217,0.591,0.409,1,3,16,4,7,15,2,14,14,3,5,12,10,9,10,7,12,5,10,7,2022-23
1610612751,Brooklyn Nets,4,0,4,0.0,48.0,0.553,0.447,0.492,0.108,0.365,0.127,0.143,0.181,0.384,0.571,0.429,0.822,0.178,0.654,0.346,16,16,1,16,9,14,3,12,3,4,6,13,1,16,2,15,5,12,2,15,2022-23
1610612739,Cleveland Cavaliers,5,1,4,0.2,48.0,0.61,0.39,0.535,0.076,0.318,0.117,0.146,0.161,0.459,0.556,0.444,0.8,0.2,0.625,0.375,12,12,1,12,9,7,10,4,12,11,9,10,3,3,3,14,9,8,3,14,2022-23
1610612743,Denver Nuggets,17,13,4,0.765,48.3,0.644,0.356,0.537,0.094,0.308,0.141,0.155,0.124,0.443,0.527,0.473,0.811,0.189,0.605,0.395,3,1,1,1,6,3,14,3,6,13,4,8,16,5,4,13,7,10,7,10,2022-23
1610612744,Golden State Warriors,13,6,7,0.462,48.0,0.546,0.454,0.486,0.093,0.384,0.097,0.131,0.129,0.393,0.619,0.381,0.771,0.229,0.672,0.328,5,6,13,8,9,16,1,13,7,2,14,14,13,13,1,16,13,4,1,16,2022-23
1610612746,LA Clippers,5,1,4,0.2,48.0,0.619,0.381,0.495,0.062,0.317,0.114,0.189,0.125,0.433,0.42,0.58,0.787,0.213,0.529,0.471,12,12,1,12,9,4,13,10,13,12,10,2,15,6,14,3,11,6,15,2,2022-23
1610612747,Los Angeles Lakers,16,8,8,0.5,48.3,0.653,0.347,0.551,0.098,0.27,0.142,0.179,0.141,0.453,0.517,0.483,0.883,0.117,0.607,0.393,4,4,15,7,5,2,15,2,5,15,3,3,9,4,5,12,1,16,6,11,2022-23
1610612763,Memphis Grizzlies,6,2,4,0.333,48.8,0.596,0.404,0.503,0.035,0.344,0.148,0.153,0.146,0.468,0.506,0.494,0.833,0.167,0.609,0.391,10,10,1,10,3,11,6,9,16,8,2,9,7,1,8,9,2,15,5,12,2022-23
1610612748,Miami Heat,20,13,7,0.65,48.3,0.608,0.392,0.493,0.102,0.36,0.094,0.146,0.169,0.391,0.487,0.513,0.808,0.192,0.592,0.408,1,1,13,2,7,8,9,11,4,6,15,11,2,15,11,6,8,9,9,8,2022-23
1610612749,Milwaukee Bucks,5,1,4,0.2,49.0,0.555,0.445,0.478,0.081,0.394,0.103,0.128,0.16,0.397,0.507,0.493,0.795,0.205,0.609,0.391,12,12,1,12,1,13,4,16,11,1,12,15,4,12,7,10,10,7,4,13,2022-23
1610612750,Minnesota Timberwolves,5,1,4,0.2,49.0,0.61,0.39,0.505,0.042,0.319,0.102,0.176,0.142,0.463,0.504,0.496,0.821,0.179,0.598,0.402,12,12,1,12,1,6,11,8,15,10,13,4,8,2,9,8,6,11,8,9,2022-23
1610612752,New York Knicks,11,6,5,0.545,48.0,0.598,0.402,0.514,0.084,0.286,0.122,0.2,0.149,0.431,0.42,0.58,0.829,0.171,0.531,0.469,6,6,11,5,9,9,8,6,9,14,7,1,5,7,13,4,3,14,14,3,2022-23
1610612755,Philadelphia 76ers,11,7,4,0.636,48.5,0.596,0.404,0.479,0.087,0.356,0.109,0.165,0.147,0.392,0.411,0.589,0.739,0.261,0.52,0.48,6,5,1,3,4,10,7,15,8,7,11,6,6,14,16,1,15,2,16,1,2022-23
1610612756,Phoenix Suns,11,6,5,0.545,48.0,0.703,0.297,0.591,0.185,0.246,0.16,0.163,0.126,0.406,0.515,0.485,0.767,0.233,0.57,0.43,6,6,11,5,9,1,16,1,1,16,1,7,14,10,6,11,14,3,11,6,2022-23
1610612758,Sacramento Kings,7,3,4,0.429,48.0,0.584,0.416,0.508,0.083,0.32,0.118,0.172,0.136,0.425,0.416,0.584,0.824,0.176,0.537,0.463,9,9,1,9,9,12,5,7,10,9,8,5,11,8,15,2,4,13,13,4,2022-23
